#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1012000      1.03e+00    1.94e+00      7.16e-04    5.20e-03      2.80e-01    2.54e-01    3.2e-06
1013000      1.14e+00    4.15e+00      5.61e-04    1.78e-02      3.11e-01    3.23e-01    3.2e-06
1014000      1.48e+00    2.00e+00      4.88e-03    7.51e-03      2.75e-01    3.01e-01    3.2e-06
1015000      2.42e+00    1.07e+00      9.90e-03    1.86e-03      2.72e-01    2.74e-01    3.2e-06
1016000      1.25e+00    1.25e+00      2.86e-03    3.58e-03      2.97e-01    2.66e-01    3.2e-06
1017000      1.55e+00    1.52e+00      4.42e-03    5.08e-03      1.51e-01    2.81e-01    3.2e-06
1018000      1.10e+00    1.09e+00      1.29e-04    2.14e-03      3.04e-01    2.70e-01    3.2e-06
1019000      1.44e+00    9.87e-01      4.72e-03    9.69e-04      2.71e-01    2.66e-01    3.2e-06
1020000      1.55e+00    1.84e+00      4.77e-03    6.82e-03      3.14e-01    2.90e-01    2.8e-06
1021000      3.18e+00    1.55e+00      1.35e-02    5.27e-03      2.94e-01    2.84e-01    2.8e-06
1022000      1.42e+00    1.07e+00      4.48e-03    1.20e-03      2.80e-01    2.89e-01    2.8e-06
1023000      3.11e+00    1.74e+00      9.41e-03    6.66e-03      1.06e-01    2.51e-01    2.8e-06
1024000      2.11e+00    4.36e+00      6.08e-03    1.90e-02      1.91e-01    2.92e-01    2.8e-06
1025000      3.00e+00    9.54e-01      1.29e-02    1.39e-03      2.39e-01    2.52e-01    2.8e-06
1026000      4.13e+00    1.96e+00      1.23e-02    7.22e-03      2.21e-01    3.11e-01    2.8e-06
1027000      1.43e+00    2.22e+00      4.69e-03    8.84e-03      2.73e-01    2.85e-01    2.8e-06
1028000      2.17e+00    2.30e+00      8.58e-03    9.29e-03      2.87e-01    2.75e-01    2.8e-06
1029000      1.92e+00    1.39e+00      5.74e-03    4.59e-03      1.10e-01    2.62e-01    2.8e-06
1030000      3.10e+00    2.77e+00      9.35e-03    1.14e-02      1.16e-01    3.04e-01    2.8e-06
1031000      2.35e+00    2.43e+00      6.87e-03    1.01e-02      1.83e-01    2.51e-01    2.8e-06
1032000      2.82e+00    1.96e+00      8.49e-03    7.27e-03      1.29e-01    3.06e-01    2.8e-06
1033000      1.11e+00    3.30e+00      9.61e-05    1.40e-02      3.11e-01    2.94e-01    2.8e-06
1034000      1.27e+00    2.70e+00      3.18e-03    1.10e-02      2.95e-01    3.14e-01    2.8e-06
1035000      1.89e+00    1.08e+00      7.02e-03    1.99e-03      2.93e-01    2.74e-01    2.8e-06
1036000      1.48e+00    1.56e+00      4.22e-03    5.32e-03      1.49e-01    2.82e-01    2.8e-06
1037000      4.06e+00    1.27e+00      1.22e-02    3.26e-03      1.97e-01    2.92e-01    2.8e-06
1038000      4.32e+00    3.11e+00      1.30e-02    1.31e-02      2.11e-01    2.92e-01    2.8e-06
1039000      1.96e+00    1.79e+00      5.82e-03    6.39e-03      1.25e-01    3.02e-01    2.8e-06
1040000      1.01e+00    9.11e-01      2.12e-04    2.09e-03      2.86e-01    1.70e-01    2.5e-06
1041000      1.36e+00    2.26e+00      3.99e-03    9.10e-03      1.08e-01    2.80e-01    2.5e-06
1042000      1.17e+00    2.78e+00      2.15e-03    1.17e-02      3.02e-01    2.72e-01    2.5e-06
1043000      1.19e+00    1.10e+00      1.93e-03    2.12e-03      3.15e-01    2.83e-01    2.5e-06
1044000      2.75e+00    9.24e-01      8.12e-03    3.52e-04      1.95e-01    2.59e-01    2.5e-06
1045000      1.80e+00    1.66e+00      6.56e-03    5.93e-03      2.96e-01    2.83e-01    2.5e-06
1046000      2.25e+00    1.75e+00      9.07e-03    6.75e-03      2.75e-01    2.52e-01    2.5e-06
1047000      2.91e+00    1.17e+00      8.76e-03    2.62e-03      1.17e-01    2.88e-01    2.5e-06
1048000      5.95e+00    1.27e+00      1.79e-02    3.07e-03      2.31e-01    2.19e-01    2.5e-06
1049000      4.63e+00    6.41e-01      1.39e-02    1.35e-03      2.25e-01    1.31e-01    2.5e-06
1050000      3.06e+00    2.41e+00      1.31e-02    1.00e-02      2.47e-01    2.48e-01    2.5e-06
1051000      2.94e+00    2.90e+00      8.86e-03    1.20e-02      1.28e-01    3.09e-01    2.5e-06
1052000      3.25e+00    3.01e+00      9.79e-03    1.26e-02      1.29e-01    3.05e-01    2.5e-06
1053000      1.38e+00    2.45e+00      3.98e-03    1.03e-02      2.99e-01    2.48e-01    2.5e-06
1054000      1.45e+00    1.51e+00      4.28e-03    5.15e-03      3.10e-01    2.76e-01    2.5e-06
1055000      1.30e+00    1.68e+00      3.31e-03    6.17e-03      3.04e-01    2.74e-01    2.5e-06
1056000      1.50e+00    1.64e+00      4.24e-03    4.17e-03      1.58e-01    2.55e-01    2.5e-06
1057000      4.00e+00    1.51e+00      1.19e-02    4.14e-03      2.38e-01    1.84e-01    2.5e-06
1058000      1.27e+00    2.47e+00      3.34e-03    9.83e-03      2.92e-01    3.20e-01    2.5e-06
1059000      1.22e+00    6.41e-01      2.78e-03    7.40e-04      2.29e-01    1.68e-01    2.5e-06
1060000      3.90e+00    4.56e+00      1.67e-02    1.98e-02      3.29e-01    3.26e-01    2.2e-06
1061000      1.59e+00    1.21e+00      5.60e-03    3.21e-03      2.83e-01    2.80e-01    2.2e-06
1062000      3.01e+00    1.09e+00      8.92e-03    2.76e-04      2.00e-01    3.12e-01    2.2e-06
1063000      1.46e+00    1.74e+00      4.53e-03    6.34e-03      2.99e-01    2.89e-01    2.2e-06
1064000      2.38e+00    9.54e-01      9.95e-03    3.25e-04      2.44e-01    2.72e-01    2.2e-06
1065000      1.86e+00    1.08e+00      7.23e-03    1.35e-03      2.66e-01    2.96e-01    2.2e-06
1066000      2.04e+00    1.64e+00      7.99e-03    4.82e-03      2.81e-01    1.20e-01    2.2e-06
1067000      2.75e+00    1.89e+00      8.28e-03    7.20e-03      1.14e-01    2.86e-01    2.2e-06
1068000      1.74e+00    1.01e+00      6.41e-03    2.56e-03      2.83e-01    1.62e-01    2.2e-06
1069000      1.10e+00    1.16e+00      2.30e-03    2.50e-03      2.78e-01    2.91e-01    2.2e-06
1070000      3.38e+00    1.15e+00      1.02e-02    2.12e-03      1.37e-01    2.99e-01    2.2e-06
1071000      1.94e+00    2.98e+00      5.80e-03    1.26e-02      1.15e-01    2.82e-01    2.2e-06
1072000      1.76e+00    1.24e+00      5.22e-03    3.19e-03      1.11e-01    1.92e-01    2.2e-06
1073000      3.01e+00    1.18e+00      9.03e-03    2.51e-03      1.49e-01    2.98e-01    2.2e-06
1074000      2.49e+00    1.60e+00      1.03e-02    5.23e-03      2.75e-01    3.12e-01    2.2e-06
1075000      2.21e+00    1.72e+00      6.61e-03    4.47e-03      1.16e-01    2.57e-01    2.2e-06
1076000      9.39e-01    1.02e+00      7.29e-04    2.05e-03      2.65e-01    2.62e-01    2.2e-06
1077000      1.52e+00    1.38e+00      4.52e-03    4.64e-03      3.26e-01    2.60e-01    2.2e-06
1078000      2.36e+00    9.77e-01      9.76e-03    3.87e-04      2.60e-01    2.78e-01    2.2e-06
1079000      9.18e-01    2.61e+00      6.29e-04    1.09e-02      2.60e-01    2.76e-01    2.2e-06
1080000      2.96e+00    2.01e+00      8.95e-03    7.87e-03      1.08e-01    2.80e-01    2.0e-06
1081000      2.72e+00    2.57e+00      7.87e-03    1.05e-02      2.42e-01    3.00e-01    2.0e-06
1082000      3.22e+00    1.44e+00      1.38e-02    4.66e-03      2.71e-01    2.86e-01    2.0e-06
1083000      2.19e+00    1.10e+00      6.35e-03    3.00e-03      1.89e-01    1.41e-01    2.0e-06
1084000      1.60e+00    1.07e+00      5.86e-03    1.73e-03      2.65e-01    2.87e-01    2.0e-06
1085000      4.24e+00    2.95e+00      1.83e-02    1.21e-02      3.23e-01    3.39e-01    2.0e-06
1086000      1.95e+00    1.38e+00      5.81e-03    3.56e-03      1.14e-01    3.25e-01    2.0e-06
1087000      2.69e+00    6.48e-01      8.11e-03    5.43e-04      1.19e-01    1.80e-01    2.0e-06
1088000      3.03e+00    2.21e+00      9.04e-03    8.92e-03      1.73e-01    2.78e-01    2.0e-06
1089000      3.14e+00    7.72e-01      9.46e-03    8.68e-04      1.35e-01    2.07e-01    2.0e-06
1090000      1.29e+00    4.76e+00      3.69e-03    2.09e-02      2.87e-01    2.63e-01    2.0e-06
1091000      1.43e+00    1.39e+00      4.69e-03    3.69e-03      2.82e-01    1.98e-01    2.0e-06
1092000      4.06e+00    1.13e+00      1.23e-02    2.01e-03      1.39e-01    3.00e-01    2.0e-06
1093000      4.97e+00    1.28e+00      2.19e-02    2.38e-03      2.50e-01    3.35e-01    2.0e-06
1094000      1.01e+00    1.07e+00      5.00e-04    6.93e-04      2.90e-01    3.05e-01    2.0e-06
1095000      1.07e+00    1.38e+00      1.05e-03    4.22e-03      3.03e-01    2.90e-01    2.0e-06
1096000      1.11e+00    1.03e+00      1.33e-03    1.79e-03      3.08e-01    2.74e-01    2.0e-06
1097000      2.51e+00    6.95e-01      7.54e-03    1.69e-03      1.11e-01    1.21e-01    2.0e-06
1098000      2.90e+00    1.39e+00      8.75e-03    4.35e-03      1.22e-01    2.89e-01    2.0e-06
1099000      2.68e+00    1.73e+00      8.05e-03    6.69e-03      1.19e-01    2.53e-01    2.0e-06
1100000      2.17e+00    1.40e+00      6.45e-03    4.35e-03      1.42e-01    2.95e-01    1.8e-06
1101000      1.60e+00    5.09e-01      5.88e-03    5.51e-04      2.66e-01    1.39e-01    1.8e-06
1102000      8.16e-01    1.75e+00      9.73e-04    6.17e-03      2.19e-01    3.14e-01    1.8e-06
1103000      3.15e+00    8.39e-01      1.33e-02    1.67e-03      2.96e-01    1.85e-01    1.8e-06
1104000      1.92e+00    5.39e-01      7.12e-03    1.07e-03      3.16e-01    1.20e-01    1.8e-06
1105000      2.93e+00    9.82e-01      1.21e-02    1.21e-03      3.19e-01    2.75e-01    1.8e-06
1106000      2.38e+00    2.51e+00      7.19e-03    1.04e-02      8.18e-02    2.82e-01    1.8e-06
1107000      2.55e+00    1.85e+00      7.40e-03    5.04e-03      2.28e-01    2.39e-01    1.8e-06
1108000      2.50e+00    1.06e+00      7.31e-03    1.83e-03      1.99e-01    2.85e-01    1.8e-06
1109000      2.03e+00    3.89e-01      8.05e-03    6.33e-04      2.75e-01    9.60e-02    1.8e-06
1110000      2.97e+00    7.05e-01      1.26e-02    1.28e-03      2.73e-01    1.65e-01    1.8e-06
1111000      1.02e+00    4.27e+00      8.79e-04    1.86e-02      2.92e-01    2.79e-01    1.8e-06
1112000      1.09e+00    2.24e+00      1.22e-03    6.48e-03      3.07e-01    2.08e-01    1.8e-06
1113000      3.37e+00    1.94e+00      9.95e-03    7.77e-03      2.36e-01    2.51e-01    1.8e-06
1114000      3.12e+00    1.45e+00      9.40e-03    4.12e-03      1.21e-01    3.25e-01    1.8e-06
1115000      2.04e+00    1.96e+00      8.24e-03    7.50e-03      2.57e-01    2.99e-01    1.8e-06
1116000      3.91e+00    3.25e+00      1.16e-02    1.40e-02      2.46e-01    2.63e-01    1.8e-06
1117000      3.02e+00    1.57e+00      9.14e-03    5.49e-03      1.09e-01    2.87e-01    1.8e-06
1118000      1.38e+00    3.18e+00      3.88e-03    1.34e-02      1.56e-01    3.18e-01    1.8e-06
1119000      2.43e+00    6.52e-01      1.02e-02    1.70e-03      2.48e-01    9.74e-02    1.8e-06
1120000      8.93e-01    2.17e+00      2.24e-03    8.63e-03      1.50e-01    2.93e-01    1.6e-06
1121000      2.32e+00    1.07e+00      6.92e-03    1.15e-03      1.33e-01    3.05e-01    1.6e-06
1122000      1.02e+00    4.65e+00      1.13e-03    2.04e-02      2.90e-01    2.87e-01    1.6e-06
1123000      1.70e+00    1.14e+00      5.07e-03    3.20e-03      1.09e-01    2.61e-01    1.6e-06
1124000      2.59e+00    1.12e+00      7.79e-03    3.18e-03      1.12e-01    1.19e-01    1.6e-06
1125000      5.20e+00    6.00e-01      1.57e-02    6.38e-04      2.09e-01    1.65e-01    1.6e-06
1126000      1.10e+00    9.75e-01      2.69e-03    2.66e-03      1.92e-01    1.29e-01    1.6e-06
1127000      1.43e+00    4.14e-01      4.56e-03    2.05e-05      2.94e-01    1.22e-01    1.6e-06
1128000      9.13e-01    1.36e+00      1.12e-03    3.76e-03      2.58e-01    3.15e-01    1.6e-06
1129000      1.07e+00    1.85e+00      2.27e-03    6.87e-03      2.78e-01    3.06e-01    1.6e-06
1130000      2.95e+00    1.02e+00      8.83e-03    9.03e-04      1.58e-01    2.93e-01    1.6e-06
1131000      1.40e+00    1.43e+00      3.95e-03    3.85e-03      3.21e-01    1.94e-01    1.6e-06
1132000      1.15e+00    5.21e-01      1.91e-03    6.84e-04      3.14e-01    1.38e-01    1.6e-06
1133000      1.49e+00    9.60e-01      4.95e-03    2.22e-04      2.95e-01    2.82e-01    1.6e-06
1134000      3.64e+00    1.22e+00      1.09e-02    2.38e-03      1.92e-01    3.23e-01    1.6e-06
1135000      2.06e+00    3.00e+00      7.96e-03    1.27e-02      3.07e-01    2.82e-01    1.6e-06
1136000      2.61e+00    4.47e-01      7.75e-03    3.36e-04      1.71e-01    1.27e-01    1.6e-06
1137000      2.65e+00    1.17e+00      7.98e-03    2.92e-03      1.16e-01    1.98e-01    1.6e-06
1138000      1.01e+00    5.12e-01      9.04e-04    4.51e-04      2.92e-01    1.44e-01    1.6e-06
1139000      3.64e+00    2.14e+00      1.55e-02    8.63e-03      3.27e-01    2.72e-01    1.6e-06
1140000      2.76e+00    1.05e+00      8.32e-03    1.93e-03      1.15e-01    2.83e-01    1.4e-06
1141000      1.24e+00    1.55e+00      2.95e-03    5.25e-03      3.11e-01    3.01e-01    1.4e-06
1142000      2.76e+00    9.86e-01      8.27e-03    1.01e-03      1.41e-01    2.84e-01    1.4e-06
1143000      2.91e+00    1.61e+00      8.80e-03    5.34e-03      1.09e-01    3.22e-01    1.4e-06
1144000      1.99e+00    1.26e+00      7.28e-03    3.56e-03      3.40e-01    2.89e-01    1.4e-06
1145000      1.36e+00    4.73e-01      4.46e-03    8.20e-04      2.75e-01    1.15e-01    1.4e-06
1146000      3.84e+00    2.63e+00      1.14e-02    1.10e-02      2.46e-01    2.73e-01    1.4e-06
1147000      1.81e+00    1.33e+00      5.38e-03    4.59e-03      1.17e-01    2.53e-01    1.4e-06
1148000      1.06e+00    1.34e+00      1.20e-03    4.01e-03      3.04e-01    2.95e-01    1.4e-06
1149000      1.89e+00    1.87e+00      5.64e-03    7.08e-03      1.15e-01    2.95e-01    1.4e-06
1150000      1.52e+00    9.90e-01      4.19e-03    1.53e-03      1.95e-01    2.75e-01    1.4e-06
1151000      2.37e+00    1.19e+00      7.05e-03    3.01e-03      1.44e-01    2.91e-01    1.4e-06
1152000      1.66e+00    1.03e+00      6.07e-03    2.02e-03      2.85e-01    2.75e-01    1.4e-06
1153000      2.52e+00    7.86e-01      7.55e-03    1.18e-03      1.34e-01    2.02e-01    1.4e-06
1154000      1.57e+00    1.25e+00      5.75e-03    3.59e-03      2.70e-01    1.19e-01    1.4e-06
1155000      2.80e+00    4.08e+00      1.17e-02    1.77e-02      3.09e-01    2.95e-01    1.4e-06
1156000      1.05e+00    4.01e+00      2.33e-03    1.73e-02      2.70e-01    3.21e-01    1.4e-06
1157000      1.95e+00    7.30e-01      7.33e-03    1.86e-03      3.12e-01    1.18e-01    1.4e-06
1158000      1.15e+00    1.46e+00      2.08e-03    3.97e-03      3.12e-01    1.94e-01    1.4e-06
1159000      1.02e+00    1.58e+00      1.47e-03    5.59e-03      2.86e-01    2.87e-01    1.4e-06
1160000      2.16e+00    1.32e+00      8.64e-03    4.24e-03      2.89e-01    2.75e-01    1.3e-06
1161000      1.41e+00    1.50e+00      4.91e-03    5.50e-03      2.64e-01    2.56e-01    1.3e-06
1162000      1.96e+00    3.58e+00      5.63e-03    1.06e-02      1.97e-01    2.28e-01    1.3e-06
1163000      2.58e+00    8.07e-01      1.06e-02    2.08e-03      3.02e-01    1.28e-01    1.3e-06
1164000      2.76e+00    1.14e+00      1.16e-02    2.93e-03      2.79e-01    2.79e-01    1.3e-06
1165000      2.52e+00    1.70e+00      7.59e-03    6.31e-03      1.12e-01    2.82e-01    1.3e-06
1166000      2.10e+00    2.05e+00      8.03e-03    7.86e-03      3.23e-01    3.14e-01    1.3e-06
1167000      1.99e+00    1.63e+00      5.97e-03    4.66e-03      1.05e-01    1.70e-01    1.3e-06
1168000      1.04e+00    1.03e+00      1.90e-03    1.96e-03      2.47e-01    2.41e-01    1.3e-06
1169000      1.43e+00    9.42e-01      3.86e-03    5.70e-04      2.00e-01    2.78e-01    1.3e-06
1170000      2.34e+00    1.99e+00      6.83e-03    7.76e-03      2.01e-01    2.91e-01    1.3e-06
1171000      2.22e+00    4.01e+00      6.65e-03    1.75e-02      1.14e-01    2.57e-01    1.3e-06
1172000      1.02e+00    8.76e-01      7.99e-04    2.21e-03      3.00e-01    1.46e-01    1.3e-06
1173000      9.24e-01    4.99e-01      7.74e-04    4.42e-04      2.65e-01    1.42e-01    1.3e-06
1174000      1.66e+00    1.53e+00      5.70e-03    4.37e-03      3.16e-01    1.58e-01    1.3e-06
1175000      2.94e+00    3.93e-01      8.85e-03    5.06e-04      1.21e-01    1.06e-01    1.3e-06
1176000      1.21e+00    3.03e+00      2.63e-03    1.30e-02      2.51e-01    2.67e-01    1.3e-06
1177000      3.12e+00    2.52e+00      9.43e-03    1.04e-02      1.09e-01    2.83e-01    1.3e-06
1178000      2.35e+00    1.00e+00      6.94e-03    1.45e-03      1.67e-01    2.82e-01    1.3e-06
1179000      2.24e+00    1.10e+00      6.72e-03    3.01e-03      1.10e-01    1.44e-01    1.3e-06
1180000      1.14e+00    2.85e+00      2.20e-03    8.32e-03      3.07e-01    2.44e-01    1.1e-06
1181000      9.15e-01    1.06e+00      1.70e-03    2.67e-03      2.50e-01    2.61e-01    1.1e-06
1182000      2.04e+00    1.27e+00      8.01e-03    3.40e-03      2.96e-01    1.82e-01    1.1e-06
1183000      1.29e+00    2.30e+00      4.30e-03    9.14e-03      2.60e-01    3.17e-01    1.1e-06
1184000      2.70e+00    4.08e+00      8.11e-03    1.76e-02      1.28e-01    3.17e-01    1.1e-06
1185000      1.50e+00    1.44e+00      4.91e-03    3.45e-03      3.08e-01    2.69e-01    1.1e-06
1186000      1.47e+00    2.05e+00      5.19e-03    8.01e-03      2.70e-01    2.99e-01    1.1e-06
1187000      1.69e+00    1.54e+00      6.34e-03    5.48e-03      2.76e-01    2.80e-01    1.1e-06
1188000      5.53e+00    1.34e+00      1.67e-02    4.30e-03      2.08e-01    2.81e-01    1.1e-06
1189000      2.92e+00    2.32e+00      1.23e-02    9.26e-03      3.01e-01    3.13e-01    1.1e-06
1190000      2.26e+00    4.19e+00      6.66e-03    1.84e-02      1.66e-01    2.41e-01    1.1e-06
1191000      2.08e+00    1.22e+00      6.23e-03    3.56e-03      1.13e-01    2.79e-01    1.1e-06
1192000      9.50e-01    8.26e-01      3.20e-04    1.82e-03      2.84e-01    1.71e-01    1.1e-06
1193000      3.12e+00    1.44e+00      9.41e-03    3.87e-03      1.26e-01    2.02e-01    1.1e-06
1194000      2.12e+00    3.28e+00      8.43e-03    1.40e-02      2.89e-01    2.90e-01    1.1e-06
1195000      2.66e+00    2.06e+00      7.95e-03    7.97e-03      1.44e-01    3.14e-01    1.1e-06
1196000      1.22e+00    1.78e+00      3.07e-03    6.74e-03      2.07e-01    2.87e-01    1.1e-06
1197000      5.88e+00    1.49e+00      2.60e-02    5.11e-03      2.54e-01    2.89e-01    1.1e-06
1198000      1.33e+00    8.84e-01      4.12e-03    2.40e-03      2.88e-01    1.19e-01    1.1e-06
1199000      1.78e+00    3.31e-01      6.55e-03    2.51e-04      3.04e-01    9.63e-02    1.1e-06
1200000      2.50e+00    1.44e+00      1.04e-02    5.19e-03      2.81e-01    2.55e-01    1.0e-06
1201000      1.31e+00    1.11e+00      3.48e-03    1.97e-03      3.19e-01    3.08e-01    1.0e-06
1202000      2.26e+00    1.30e+00      9.19e-03    4.61e-03      2.82e-01    2.37e-01    1.0e-06
1203000      3.02e+00    6.78e-01      1.29e-02    1.38e-03      2.71e-01    1.53e-01    1.0e-06
1204000      1.87e+00    3.07e-01      5.57e-03    2.95e-05      1.15e-01    9.26e-02    1.0e-06
1205000      1.16e+00    1.01e+00      2.39e-03    2.44e-03      3.09e-01    2.56e-01    1.0e-06
1206000      2.96e+00    2.95e+00      1.25e-02    1.24e-02      2.98e-01    3.08e-01    1.0e-06
1207000      9.24e-01    9.28e-01      1.01e-03    2.22e-03      2.70e-01    1.73e-01    1.0e-06
1208000      2.40e+00    3.36e+00      9.84e-03    1.44e-02      2.91e-01    2.87e-01    1.0e-06
1209000      2.50e+00    9.97e-01      7.52e-03    9.10e-04      1.15e-01    2.94e-01    1.0e-06
1210000      1.30e+00    1.08e+00      4.44e-03    1.86e-03      2.52e-01    3.02e-01    1.0e-06
1211000      9.59e-01    1.04e+00      1.75e-03    1.50e-03      2.64e-01    2.98e-01    1.0e-06
1212000      1.97e+00    1.36e+00      7.80e-03    4.05e-03      2.80e-01    3.05e-01    1.0e-06
1213000      2.18e+00    1.04e+00      8.63e-03    1.02e-03      3.06e-01    3.06e-01    1.0e-06
1214000      1.06e+00    1.08e+00      2.03e-03    2.93e-03      2.89e-01    2.60e-01    1.0e-06
1215000      2.93e+00    3.86e+00      8.67e-03    1.15e-02      2.04e-01    2.32e-01    1.0e-06
1216000      1.52e+00    1.28e+00      4.42e-03    3.27e-03      1.39e-01    2.07e-01    1.0e-06
1217000      1.78e+00    1.43e+00      6.72e-03    4.58e-03      2.88e-01    3.00e-01    1.0e-06
1218000      2.71e+00    1.43e+00      7.89e-03    4.85e-03      2.44e-01    2.81e-01    1.0e-06
1219000      2.07e+00    9.92e-01      8.10e-03    6.65e-05      3.02e-01    2.99e-01    1.0e-06
1220000      2.93e+00    1.17e+00      8.83e-03    3.01e-03      1.24e-01    2.92e-01    8.9e-07
1221000      1.55e+00    1.33e+00      5.30e-03    3.82e-03      3.05e-01    1.38e-01    8.9e-07
1222000      3.58e+00    1.22e+00      1.08e-02    3.28e-03      1.27e-01    2.95e-01    8.9e-07
1223000      9.82e-01    9.77e-01      9.09e-04    1.34e-03      2.91e-01    2.82e-01    8.9e-07
1224000      3.43e+00    1.97e+00      1.04e-02    7.58e-03      1.31e-01    3.07e-01    8.9e-07
1225000      9.28e-01    4.72e+00      1.06e-03    2.05e-02      2.72e-01    3.27e-01    8.9e-07
1226000      1.30e+00    5.26e-01      3.94e-03    7.78e-04      2.88e-01    1.39e-01    8.9e-07
1227000      3.79e+00    7.58e-01      1.65e-02    6.20e-04      2.58e-01    2.21e-01    8.9e-07
1228000      1.01e+00    2.11e+00      2.15e-03    8.55e-03      2.70e-01    2.72e-01    8.9e-07
1229000      2.25e+00    1.30e+00      6.76e-03    4.35e-03      1.09e-01    2.61e-01    8.9e-07
1230000      1.83e+00    1.97e+00      5.46e-03    7.91e-03      1.14e-01    2.60e-01    8.9e-07
1231000      1.86e+00    2.84e+00      5.55e-03    1.18e-02      1.11e-01    3.18e-01    8.9e-07
1232000      3.22e+00    3.10e+00      9.51e-03    1.32e-02      2.41e-01    2.88e-01    8.9e-07
1233000      2.24e+00    1.70e+00      8.89e-03    4.54e-03      3.16e-01    2.47e-01    8.9e-07
1234000      5.90e+00    1.64e+00      2.61e-02    5.55e-03      2.78e-01    3.24e-01    8.9e-07
1235000      1.06e+00    1.35e+00      1.80e-03    4.36e-03      2.98e-01    2.84e-01    8.9e-07
1236000      4.56e+00    6.05e-01      1.98e-02    8.91e-04      3.35e-01    1.61e-01    8.9e-07
1237000      2.67e+00    9.89e-01      8.01e-03    2.63e-03      1.27e-01    1.45e-01    8.9e-07
1238000      1.77e+00    1.14e+00      6.83e-03    2.72e-03      2.72e-01    2.94e-01    8.9e-07
1239000      1.21e+00    1.33e+00      3.51e-03    4.17e-03      2.81e-01    2.86e-01    8.9e-07
1240000      1.17e+00    2.34e+00      3.15e-03    9.56e-03      1.69e-01    2.89e-01    7.9e-07
1241000      1.09e+00    1.39e+00      1.82e-03    3.81e-03      3.08e-01    1.85e-01    7.9e-07
1242000      4.21e+00    1.41e+00      1.28e-02    4.08e-03      1.32e-01    1.37e-01    7.9e-07
1243000      1.18e+00    7.33e-01      3.17e-03    1.64e-03      2.86e-01    1.52e-01    7.9e-07
1244000      2.88e+00    2.97e+00      8.70e-03    1.27e-02      1.11e-01    2.67e-01    7.9e-07
1245000      3.12e+00    1.52e+00      9.43e-03    5.39e-03      1.05e-01    2.80e-01    7.9e-07
1246000      5.55e+00    2.09e+00      2.45e-02    8.45e-03      2.86e-01    2.69e-01    7.9e-07
1247000      1.22e+00    2.04e+00      3.75e-03    8.24e-03      2.70e-01    2.70e-01    7.9e-07
1248000      2.48e+00    5.78e-01      7.55e-03    1.15e-03      1.44e-14    1.34e-01    7.9e-07
1249000      1.12e+00    1.73e+00      2.26e-03    6.49e-03      2.56e-01    2.87e-01    7.9e-07
1250000      1.64e+00    2.21e+00      4.88e-03    8.88e-03      1.11e-01    2.96e-01    7.9e-07
1251000      2.22e+00    1.42e+00      6.47e-03    3.86e-03      1.89e-01    1.96e-01    7.9e-07
1252000      5.60e+00    1.00e+00      2.46e-02    1.37e-03      3.13e-01    2.91e-01    7.9e-07
1253000      1.37e+00    2.34e+00      4.36e-03    9.59e-03      2.94e-01    2.82e-01    7.9e-07
1254000      1.97e+00    1.03e+00      5.69e-03    1.03e-03      1.92e-01    3.07e-01    7.9e-07
1255000      1.85e+00    7.20e-01      5.14e-03    3.89e-05      2.28e-01    2.19e-01    7.9e-07
1256000      2.42e+00    2.23e+00      9.73e-03    8.96e-03      3.22e-01    2.97e-01    7.9e-07
1257000      2.53e+00    1.62e+00      1.03e-02    5.90e-03      3.19e-01    2.85e-01    7.9e-07
1258000      3.02e+00    1.05e+00      9.12e-03    2.19e-03      1.11e-01    2.83e-01    7.9e-07
1259000      3.25e+00    4.84e-01      9.69e-03    3.72e-04      2.04e-01    1.43e-01    7.9e-07
1260000      3.15e+00    8.53e-01      9.37e-03    1.28e-03      2.01e-01    2.27e-01    7.1e-07
1261000      1.67e+00    1.77e+00      6.14e-03    6.83e-03      2.92e-01    2.73e-01    7.1e-07
1262000      1.96e+00    8.56e-01      5.64e-03    7.94e-04      2.00e-01    2.56e-01    7.1e-07
1263000      4.37e+00    3.27e+00      1.92e-02    1.40e-02      2.59e-01    2.91e-01    7.1e-07
1264000      2.71e+00    1.04e+00      7.95e-03    2.31e-03      2.23e-01    2.75e-01    7.1e-07
1265000      1.62e+00    1.25e+00      5.58e-03    2.78e-03      3.17e-01    3.33e-01    7.1e-07
1266000      2.84e+00    1.40e+00      8.58e-03    4.67e-03      1.13e-01    2.84e-01    7.1e-07
1267000      1.22e+00    1.53e+00      3.25e-03    5.39e-03      3.01e-01    2.88e-01    7.1e-07
1268000      3.07e+00    1.39e+00      1.32e-02    4.41e-03      2.57e-01    2.99e-01    7.1e-07
1269000      3.11e+00    1.59e+00      9.41e-03    6.04e-03      1.17e-01    2.57e-01    7.1e-07
1270000      4.64e+00    2.68e+00      1.40e-02    1.12e-02      1.96e-01    2.97e-01    7.1e-07
1271000      1.02e+00    2.22e+00      1.44e-03    8.86e-03      2.95e-01    3.10e-01    7.1e-07
1272000      9.19e-01    3.50e+00      9.11e-04    1.52e-02      2.74e-01    2.47e-01    7.1e-07
1273000      1.50e+00    1.18e+00      5.19e-03    2.04e-03      2.89e-01    3.32e-01    7.1e-07
1274000      2.58e+00    1.33e+00      7.79e-03    4.28e-03      1.14e-01    2.83e-01    7.1e-07
