#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1412000      3.44e+00    4.85e+00      7.09e-03    1.71e-02      2.61e-01    2.75e-01    1.3e-04
1413000      3.02e+00    3.23e+00      5.05e-04    4.98e-03      2.54e-01    2.57e-01    1.3e-04
1414000      3.93e+00    3.22e+00      9.81e-03    3.33e-03      2.13e-01    2.64e-01    1.3e-04
1415000      3.27e+00    4.95e+00      6.20e-03    1.12e-02      2.52e-01    3.67e-01    1.3e-04
1416000      1.75e+00    1.58e+00      3.81e-03    7.50e-05      1.09e-01    1.33e-01    1.3e-04
1417000      2.82e+00    2.65e+00      8.02e-03    4.34e-04      1.17e-01    2.22e-01    1.3e-04
1418000      3.87e+00    5.15e+00      1.16e-02    1.91e-02      2.55e-01    2.75e-01    1.3e-04
1419000      4.51e+00    3.14e+00      1.40e-02    4.64e-03      2.88e-01    2.51e-01    1.3e-04
1420000      3.90e+00    4.14e+00      1.24e-02    1.37e-02      2.49e-01    2.55e-01    1.3e-04
1421000      7.14e+00    4.53e+00      3.00e-02    1.39e-02      2.93e-01    2.96e-01    1.3e-04
1422000      3.23e+00    2.60e+00      4.17e-03    2.15e-03      2.65e-01    2.18e-01    1.3e-04
1423000      1.85e+00    2.03e+00      3.79e-03    2.76e-03      1.23e-01    1.57e-01    1.3e-04
1424000      3.56e+00    3.46e+00      3.21e-03    9.37e-03      2.98e-01    1.64e-01    1.3e-04
1425000      4.46e+00    2.98e+00      1.60e-02    4.97e-04      2.51e-01    2.53e-01    1.3e-04
1426000      3.41e+00    3.02e+00      7.45e-03    1.54e-03      2.58e-01    2.55e-01    1.3e-04
1427000      3.83e+00    3.27e+00      1.05e-02    4.89e-03      2.68e-01    2.64e-01    1.3e-04
1428000      2.21e+00    2.34e+00      3.51e-03    2.50e-03      1.64e-01    1.88e-01    1.3e-04
1429000      1.76e+00    3.67e+00      2.06e-04    7.30e-03      1.49e-01    2.84e-01    1.3e-04
1430000      3.04e+00    4.18e+00      5.44e-05    1.37e-02      2.58e-01    2.59e-01    1.3e-04
1431000      2.85e+00    2.98e+00      3.96e-04    1.28e-03      2.42e-01    2.53e-01    1.3e-04
1432000      3.20e+00    4.01e+00      7.58e-03    1.18e-02      1.86e-01    1.47e-01    1.3e-04
1433000      3.28e+00    1.78e+00      2.04e-03    2.60e-03      2.77e-01    1.36e-01    1.3e-04
1434000      3.89e+00    3.49e+00      9.96e-03    8.14e-03      2.79e-01    2.59e-01    1.3e-04
1435000      3.25e+00    4.49e+00      2.51e-04    1.44e-02      2.76e-01    2.83e-01    1.3e-04
1436000      3.51e+00    1.57e+00      4.90e-03    1.11e-04      2.86e-01    1.33e-01    1.3e-04
1437000      3.08e+00    2.68e+00      3.79e-03    4.83e-03      2.53e-01    1.90e-01    1.3e-04
1438000      3.39e+00    1.58e+00      3.75e-03    1.66e-03      2.80e-01    1.27e-01    1.3e-04
1439000      3.88e+00    4.07e+00      1.08e-02    1.16e-02      2.68e-01    2.79e-01    1.3e-04
1440000      3.51e+00    3.09e+00      8.18e-03    1.43e-03      2.11e-01    2.65e-01    1.3e-04
1441000      4.11e+00    5.10e+00      1.44e-02    1.82e-02      2.42e-01    2.93e-01    1.3e-04
1442000      2.38e+00    3.06e+00      2.18e-03    2.44e-03      1.97e-01    2.60e-01    1.3e-04
1443000      2.62e+00    3.61e+00      7.46e-03    6.97e-03      1.09e-01    2.84e-01    1.3e-04
1444000      3.10e+00    3.29e+00      9.15e-03    6.97e-03      1.12e-01    2.54e-01    1.3e-04
1445000      1.96e+00    3.06e+00      1.37e-03    4.04e-03      1.65e-01    2.53e-01    1.3e-04
1446000      6.67e+00    2.67e+00      2.73e-02    6.46e-03      2.96e-01    1.53e-01    1.3e-04
1447000      4.20e+00    3.36e+00      1.30e-02    5.65e-03      2.75e-01    2.71e-01    1.3e-04
1448000      2.68e+00    2.18e+00      6.50e-03    3.95e-03      1.53e-01    1.57e-01    1.3e-04
1449000      6.27e+00    1.46e+00      2.56e-02    1.99e-03      2.82e-01    1.14e-01    1.3e-04
1450000      5.04e+00    4.41e+00      1.86e-02    1.50e-02      2.77e-01    2.68e-01    1.3e-04
1451000      2.74e+00    2.94e+00      7.48e-03    2.14e-03      1.28e-01    2.51e-01    1.3e-04
1452000      1.58e+00    3.36e+00      3.16e-03    5.39e-03      1.08e-01    2.73e-01    1.3e-04
1453000      1.89e+00    2.85e+00      4.13e-03    1.65e-03      1.21e-01    2.43e-01    1.3e-04
1454000      3.74e+00    3.82e+00      3.17e-03    1.02e-02      3.17e-01    2.73e-01    1.3e-04
1455000      3.13e+00    2.86e+00      2.15e-03    6.07e-03      2.67e-01    1.87e-01    1.3e-04
1456000      3.51e+00    3.22e+00      5.36e-03    6.52e-03      2.87e-01    2.51e-01    1.3e-04
1457000      3.63e+00    3.82e+00      9.67e-03    9.93e-03      2.60e-01    2.76e-01    1.3e-04
1458000      3.89e+00    2.88e+00      1.02e-02    1.99e-03      2.81e-01    2.45e-01    1.3e-04
1459000      3.35e+00    4.00e+00      2.06e-03    1.37e-02      2.87e-01    2.41e-01    1.3e-04
1460000      5.02e+00    3.45e+00      2.01e-02    3.14e-03      2.39e-01    2.96e-01    1.2e-04
1461000      3.43e+00    3.22e+00      6.53e-03    3.86e-03      2.74e-01    2.72e-01    1.2e-04
1462000      1.53e+00    3.48e+00      1.52e-03    7.23e-03      1.28e-01    2.74e-01    1.2e-04
1463000      3.23e+00    3.48e+00      2.16e-03    7.20e-03      2.79e-01    2.74e-01    1.2e-04
1464000      1.51e+00    2.82e+00      2.19e-03    1.09e-03      1.18e-01    2.46e-01    1.2e-04
1465000      3.65e+00    3.46e+00      9.22e-03    8.78e-03      2.70e-01    2.56e-01    1.2e-04
1466000      2.37e+00    3.14e+00      1.25e-03    1.61e-03      2.05e-01    2.72e-01    1.2e-04
1467000      4.29e+00    4.20e+00      1.49e-02    1.31e-02      2.57e-01    2.78e-01    1.2e-04
1468000      1.59e+00    3.31e+00      2.94e-03    8.44e-03      1.14e-01    2.44e-01    1.2e-04
1469000      1.92e+00    4.11e+00      4.02e-03    1.33e-02      1.28e-01    2.65e-01    1.2e-04
1470000      2.40e+00    3.53e+00      5.38e-03    6.65e-03      1.52e-01    2.83e-01    1.2e-04
1471000      1.82e+00    3.16e+00      4.13e-03    8.11e-03      1.14e-01    2.33e-01    1.2e-04
1472000      4.35e+00    3.25e+00      1.58e-02    4.39e-03      2.48e-01    2.72e-01    1.2e-04
1473000      1.94e+00    3.56e+00      2.33e-03    7.75e-03      1.58e-01    2.31e-01    1.2e-04
1474000      4.92e+00    2.97e+00      1.72e-02    4.34e-04      2.92e-01    2.59e-01    1.2e-04
1475000      5.44e+00    3.88e+00      2.13e-02    1.15e-02      2.70e-01    2.65e-01    1.2e-04
1476000      2.73e+00    1.76e+00      1.84e-03    3.24e-03      2.33e-01    1.27e-01    1.2e-04
1477000      4.82e+00    4.55e+00      1.86e-02    1.56e-02      2.49e-01    2.77e-01    1.2e-04
1478000      3.86e+00    4.11e+00      1.06e-02    1.33e-02      2.76e-01    2.63e-01    1.2e-04
1479000      2.85e+00    2.89e+00      3.84e-03    2.67e-03      2.27e-01    2.47e-01    1.2e-04
1480000      3.40e+00    3.02e+00      6.24e-03    1.21e-03      2.78e-01    2.66e-01    1.2e-04
1481000      2.44e+00    3.84e+00      6.77e-03    8.85e-03      1.12e-01    2.97e-01    1.2e-04
1482000      2.86e+00    5.07e+00      8.09e-03    1.91e-02      1.23e-01    2.73e-01    1.2e-04
1483000      3.24e+00    1.52e+00      2.38e-03    2.17e-03      2.84e-01    1.20e-01    1.2e-04
1484000      5.81e+00    3.42e+00      2.44e-02    3.95e-03      2.42e-01    2.94e-01    1.2e-04
1485000      3.48e+00    3.47e+00      6.15e-03    6.78e-03      2.86e-01    2.80e-01    1.2e-04
1486000      2.18e+00    1.78e+00      1.22e-03    3.45e-03      1.90e-01    1.26e-01    1.2e-04
1487000      3.27e+00    4.18e+00      2.94e-03    1.13e-02      2.84e-01    3.05e-01    1.2e-04
1488000      1.97e+00    3.74e+00      4.50e-03    1.20e-02      1.24e-01    2.45e-01    1.2e-04
1489000      2.96e+00    2.65e+00      2.21e-03    4.26e-03      2.59e-01    2.04e-01    1.2e-04
1490000      2.07e+00    3.28e+00      3.22e-03    3.25e-03      1.60e-01    2.84e-01    1.2e-04
1491000      2.39e+00    1.29e+00      2.70e-03    1.56e-05      1.98e-01    1.14e-01    1.2e-04
1492000      1.71e+00    2.89e+00      3.74e-03    1.97e-03      1.12e-01    2.53e-01    1.2e-04
1493000      3.49e+00    4.33e+00      9.11e-03    1.53e-02      2.58e-01    2.57e-01    1.2e-04
1494000      4.17e+00    3.10e+00      1.30e-02    1.10e-03      2.79e-01    2.73e-01    1.2e-04
1495000      4.01e+00    2.99e+00      1.07e-02    1.23e-03      2.95e-01    2.64e-01    1.2e-04
1496000      3.19e+00    3.74e+00      7.74e-05    8.77e-03      2.82e-01    2.28e-01    1.2e-04
1497000      2.13e+00    1.51e+00      2.65e-03    3.15e-03      1.75e-01    1.03e-01    1.2e-04
1498000      5.42e+00    2.77e+00      2.11e-02    2.02e-03      2.76e-01    2.42e-01    1.2e-04
1499000      1.60e+00    3.25e+00      2.21e-03    5.59e-03      1.28e-01    2.68e-01    1.2e-04
1500000      2.56e+00    3.39e+00      4.18e-03    4.00e-03      1.98e-01    2.94e-01    1.2e-04
1501000      2.47e+00    2.31e+00      4.02e-03    2.11e-03      1.91e-01    1.99e-01    1.2e-04
1502000      1.56e+00    4.48e+00      2.93e-03    1.31e-02      1.14e-01    1.75e-01    1.2e-04
1503000      3.29e+00    3.02e+00      7.72e-03    6.63e-03      2.57e-01    2.40e-01    1.2e-04
1504000      3.73e+00    3.12e+00      9.15e-03    4.33e-03      2.87e-01    2.68e-01    1.2e-04
1505000      3.42e+00    3.02e+00      6.61e-03    5.68e-03      2.80e-01    2.48e-01    1.2e-04
1506000      2.50e+00    3.14e+00      3.99e-03    5.30e-03      1.95e-01    2.63e-01    1.2e-04
1507000      2.76e+00    3.38e+00      2.02e-03    2.62e-03      2.41e-01    2.99e-01    1.2e-04
1508000      4.23e+00    3.26e+00      1.49e-02    6.39e-03      2.56e-01    2.66e-01    1.2e-04
1509000      3.52e+00    3.06e+00      7.27e-03    5.85e-03      2.84e-01    2.52e-01    1.2e-04
1510000      2.40e+00    3.39e+00      2.97e-03    8.05e-03      1.99e-01    2.63e-01    1.2e-04
1511000      2.86e+00    3.31e+00      8.35e-03    1.49e-03      1.09e-01    2.96e-01    1.2e-04
1512000      1.52e+00    2.89e+00      3.51e-04    3.79e-03      1.36e-01    2.49e-01    1.2e-04
1513000      2.93e+00    4.25e+00      8.53e-03    1.32e-02      1.14e-01    2.89e-01    1.2e-04
1514000      3.80e+00    2.95e+00      1.16e-02    1.43e-03      2.61e-01    2.64e-01    1.2e-04
1515000      3.04e+00    3.10e+00      1.05e-03    4.04e-03      2.72e-01    2.68e-01    1.2e-04
1516000      3.08e+00    1.18e+00      9.74e-04    2.08e-04      2.76e-01    1.06e-01    1.2e-04
1517000      2.80e+00    3.03e+00      7.54e-03    3.15e-03      1.40e-01    2.66e-01    1.2e-04
1518000      3.17e+00    3.00e+00      5.27e-03    3.73e-03      2.66e-01    2.59e-01    1.2e-04
1519000      4.32e+00    3.13e+00      1.33e-02    4.50e-03      2.96e-01    2.67e-01    1.2e-04
1520000      3.14e+00    3.21e+00      3.69e-03    7.00e-03      2.76e-01    2.59e-01    1.1e-04
1521000      2.33e+00    4.25e+00      5.32e-03    1.16e-02      1.50e-01    2.07e-01    1.1e-04
1522000      3.04e+00    3.11e+00      4.30e-04    2.27e-03      2.76e-01    2.79e-01    1.1e-04
1523000      2.90e+00    2.24e+00      4.22e-03    1.05e-03      2.51e-01    2.02e-01    1.1e-04
1524000      2.17e+00    3.33e+00      4.33e-03    8.11e-03      1.55e-01    2.60e-01    1.1e-04
1525000      3.41e+00    2.34e+00      9.07e-03    4.98e-04      2.57e-01    2.12e-01    1.1e-04
1526000      3.51e+00    4.03e+00      7.83e-03    1.21e-02      2.81e-01    2.83e-01    1.1e-04
1527000      3.24e+00    3.22e+00      4.52e-03    4.72e-03      2.82e-01    2.78e-01    1.1e-04
1528000      3.02e+00    3.55e+00      5.59e-03    7.74e-03      2.52e-01    2.87e-01    1.1e-04
1529000      4.13e+00    2.31e+00      1.24e-02    2.48e-03      2.90e-01    1.98e-01    1.1e-04
1530000      2.79e+00    1.45e+00      3.93e-03    1.79e-03      2.42e-01    1.22e-01    1.1e-04
1531000      5.78e+00    2.96e+00      2.37e-02    2.63e-03      2.65e-01    2.65e-01    1.1e-04
1532000      3.91e+00    3.93e+00      1.30e-02    1.14e-02      2.55e-01    2.82e-01    1.1e-04
1533000      3.23e+00    2.79e+00      7.57e-03    3.57e-03      2.55e-01    2.33e-01    1.1e-04
1534000      1.85e+00    4.67e+00      4.39e-03    1.74e-02      1.14e-01    2.63e-01    1.1e-04
1535000      2.35e+00    3.49e+00      3.56e-03    1.30e-03      1.88e-01    3.16e-01    1.1e-04
1536000      2.64e+00    1.90e+00      3.63e-03    2.23e-03      2.17e-01    1.61e-01    1.1e-04
1537000      2.58e+00    2.65e+00      4.89e-03    4.25e-03      1.90e-01    2.09e-01    1.1e-04
1538000      2.91e+00    3.86e+00      1.13e-03    9.78e-03      2.64e-01    2.97e-01    1.1e-04
1539000      2.66e+00    3.94e+00      2.67e-03    1.14e-02      2.30e-01    2.85e-01    1.1e-04
1540000      2.93e+00    1.90e+00      1.13e-03    3.22e-03      2.69e-01    1.49e-01    1.1e-04
1541000      2.61e+00    2.63e+00      6.71e-04    2.07e-03      2.40e-01    2.39e-01    1.1e-04
1542000      3.06e+00    3.03e+00      9.04e-03    1.42e-03      2.20e-01    2.77e-01    1.1e-04
1543000      4.58e+00    3.11e+00      1.57e-02    5.39e-03      2.92e-01    2.67e-01    1.1e-04
1544000      3.14e+00    2.20e+00      3.92e-03    4.89e-03      2.79e-01    1.47e-01    1.1e-04
1545000      3.31e+00    3.58e+00      9.68e-03    5.13e-03      2.40e-01    3.14e-01    1.1e-04
1546000      4.96e+00    3.26e+00      1.86e-02    9.14e-03      2.77e-01    1.47e-01    1.1e-04
1547000      1.53e+00    3.22e+00      1.11e-03    5.63e-03      1.38e-01    2.76e-01    1.1e-04
1548000      2.58e+00    3.65e+00      7.13e-03    8.55e-03      1.23e-01    2.92e-01    1.1e-04
1549000      4.71e+00    2.97e+00      1.75e-02    1.08e-03      2.70e-01    2.72e-01    1.1e-04
1550000      3.24e+00    3.46e+00      5.42e-03    9.37e-03      2.79e-01    2.61e-01    1.1e-04
1551000      4.29e+00    3.76e+00      1.49e-02    1.02e-02      2.68e-01    2.84e-01    1.1e-04
1552000      3.40e+00    3.03e+00      7.88e-03    9.27e-05      2.73e-01    2.79e-01    1.1e-04
1553000      2.75e+00    3.21e+00      2.49e-05    5.34e-03      2.53e-01    2.76e-01    1.1e-04
1554000      3.73e+00    2.78e+00      8.97e-03    6.58e-03      2.29e-01    1.74e-01    1.1e-04
1555000      2.34e+00    2.71e+00      6.55e-03    4.70e-04      1.07e-01    2.49e-01    1.1e-04
1556000      3.01e+00    2.94e+00      3.46e-03    4.07e-03      2.69e-01    2.58e-01    1.1e-04
1557000      2.89e+00    2.89e+00      1.96e-03    3.00e-03      2.64e-01    2.60e-01    1.1e-04
1558000      2.89e+00    2.99e+00      2.58e-03    3.81e-03      2.62e-01    2.65e-01    1.1e-04
1559000      3.48e+00    2.61e+00      1.00e-02    3.12e-03      2.54e-01    2.23e-01    1.1e-04
1560000      2.85e+00    2.81e+00      5.51e-03    3.63e-03      2.43e-01    2.52e-01    1.1e-04
1561000      1.93e+00    3.18e+00      1.62e-03    4.71e-03      1.74e-01    2.82e-01    1.1e-04
1562000      2.81e+00    3.03e+00      1.09e-03    4.99e-03      2.61e-01    2.65e-01    1.1e-04
1563000      2.69e+00    2.60e+00      6.80e-05    3.23e-03      2.51e-01    2.24e-01    1.1e-04
1564000      1.75e+00    5.80e+00      2.16e-03    2.31e-02      1.51e-01    2.92e-01    1.1e-04
1565000      4.30e+00    2.33e+00      1.47e-02    3.78e-03      2.77e-01    1.88e-01    1.1e-04
1566000      1.84e+00    3.29e+00      2.25e-03    8.46e-03      1.59e-01    2.57e-01    1.1e-04
1567000      5.61e+00    3.41e+00      2.21e-02    7.15e-03      2.90e-01    2.85e-01    1.1e-04
1568000      1.24e+00    3.30e+00      7.12e-04    4.02e-03      1.14e-01    2.98e-01    1.1e-04
1569000      1.46e+00    3.40e+00      2.51e-03    2.98e-03      1.16e-01    3.12e-01    1.1e-04
1570000      3.06e+00    2.13e+00      3.71e-03    4.69e-03      2.76e-01    1.45e-01    1.1e-04
1571000      1.26e+00    3.18e+00      5.21e-04    5.00e-03      1.17e-01    2.80e-01    1.1e-04
1572000      1.42e+00    2.78e+00      2.34e-03    3.79e-03      1.14e-01    2.48e-01    1.1e-04
1573000      4.52e+00    3.36e+00      1.25e-02    3.17e-03      2.17e-01    3.07e-01    1.1e-04
1574000      2.72e+00    2.85e+00      6.97e-03    2.91e-03      1.54e-01    2.59e-01    1.1e-04
1575000      2.04e+00    3.28e+00      1.68e-03    6.95e-03      1.84e-01    2.74e-01    1.1e-04
1576000      2.84e+00    3.69e+00      6.06e-03    1.18e-02      2.36e-01    2.52e-01    1.1e-04
1577000      3.12e+00    5.12e+00      6.61e-03    1.92e-02      2.60e-01    2.90e-01    1.1e-04
1578000      2.63e+00    5.89e+00      5.48e-03    2.36e-02      1.87e-01    2.93e-01    1.1e-04
1579000      1.47e+00    2.75e+00      2.15e-03    5.36e-03      1.22e-01    2.34e-01    1.1e-04
1580000      3.64e+00    3.97e+00      1.18e-02    1.20e-02      2.50e-01    2.89e-01    1.0e-04
1581000      2.91e+00    3.08e+00      4.09e-03    2.86e-03      2.62e-01    2.86e-01    1.0e-04
1582000      3.11e+00    3.96e+00      4.54e-03    1.31e-02      2.80e-01    2.68e-01    1.0e-04
1583000      3.95e+00    3.09e+00      1.48e-02    6.75e-03      2.27e-01    2.59e-01    1.0e-04
1584000      3.55e+00    2.76e+00      1.11e-02    2.61e-03      2.51e-01    2.49e-01    1.0e-04
1585000      3.82e+00    1.68e+00      1.31e-02    3.22e-03      2.49e-01    1.27e-01    1.0e-04
1586000      3.72e+00    2.97e+00      1.27e-02    1.56e-03      2.42e-01    2.79e-01    1.0e-04
1587000      2.56e+00    3.64e+00      3.04e-03    9.70e-03      2.25e-01    2.85e-01    1.0e-04
1588000      1.61e+00    3.22e+00      1.84e-03    4.15e-03      1.43e-01    2.92e-01    1.0e-04
1589000      3.01e+00    4.82e+00      6.42e-03    2.01e-02      2.53e-01    2.13e-01    1.0e-04
1590000      2.32e+00    2.17e+00      6.63e-03    1.93e-03      1.00e-01    1.97e-01    1.0e-04
1591000      1.65e+00    3.15e+00      3.74e-03    7.12e-03      1.10e-01    2.62e-01    1.0e-04
1592000      2.79e+00    2.97e+00      2.42e-04    5.09e-04      2.64e-01    2.81e-01    1.0e-04
1593000      2.58e+00    2.61e+00      6.90e-03    3.32e-03      1.34e-01    2.37e-01    1.0e-04
1594000      2.01e+00    1.82e+00      1.16e-03    3.69e-03      1.87e-01    1.33e-01    1.0e-04
1595000      4.88e+00    1.69e+00      1.83e-02    2.18e-03      2.80e-01    1.46e-01    1.0e-04
1596000      2.82e+00    3.94e+00      1.39e-03    9.97e-03      2.65e-01    2.30e-01    1.0e-04
1597000      4.83e+00    2.95e+00      1.89e-02    4.71e-03      2.57e-01    2.42e-01    1.0e-04
1598000      2.97e+00    4.56e+00      5.26e-03    1.73e-02      2.60e-01    2.55e-01    1.0e-04
1599000      1.97e+00    3.60e+00      3.03e-03    1.19e-02      1.64e-01    2.42e-01    1.0e-04
1600000      3.61e+00    2.90e+00      8.79e-03    9.47e-04      2.97e-01    2.77e-01    1.0e-04
1601000      3.51e+00    1.70e+00      7.91e-03    2.84e-03      2.95e-01    1.39e-01    1.0e-04
1602000      3.86e+00    3.43e+00      1.41e-02    7.25e-03      2.35e-01    2.93e-01    1.0e-04
1603000      4.05e+00    5.01e+00      1.46e-02    1.98e-02      2.50e-01    2.61e-01    1.0e-04
1604000      3.05e+00    3.23e+00      1.85e-03    6.60e-03      2.89e-01    2.78e-01    1.0e-04
1605000      2.87e+00    2.78e+00      3.67e-03    8.52e-04      2.65e-01    2.66e-01    1.0e-04
1606000      1.36e+00    2.05e+00      1.08e-03    1.78e-03      1.26e-01    1.89e-01    1.0e-04
1607000      2.72e+00    2.61e+00      7.13e-03    2.56e-04      1.50e-01    2.50e-01    1.0e-04
1608000      1.45e+00    1.32e+00      2.25e-03    1.97e-03      1.21e-01    1.12e-01    1.0e-04
1609000      4.32e+00    2.68e+00      1.43e-02    3.72e-03      2.95e-01    2.45e-01    1.0e-04
1610000      2.74e+00    2.74e+00      2.27e-03    4.64e-03      2.59e-01    2.45e-01    1.0e-04
1611000      2.85e+00    5.04e+00      2.91e-03    1.96e-02      2.66e-01    2.74e-01    1.0e-04
1612000      3.90e+00    2.79e+00      1.30e-02    2.12e-03      2.64e-01    2.63e-01    1.0e-04
1613000      2.16e+00    3.21e+00      5.61e-03    8.01e-03      1.22e-01    2.61e-01    1.0e-04
1614000      1.35e+00    3.78e+00      9.85e-04    1.13e-02      1.26e-01    2.80e-01    1.0e-04
1615000      3.13e+00    2.47e+00      3.31e-03    9.89e-04      2.92e-01    2.36e-01    1.0e-04
1616000      1.50e+00    3.04e+00      3.37e-03    6.30e-04      1.02e-01    2.91e-01    1.0e-04
1617000      1.36e+00    2.11e+00      2.59e-03    4.09e-03      1.05e-01    1.61e-01    1.0e-04
1618000      4.31e+00    3.53e+00      1.58e-02    9.72e-03      2.60e-01    2.74e-01    1.0e-04
1619000      2.99e+00    3.42e+00      3.33e-03    8.16e-03      2.78e-01    2.19e-01    1.0e-04
1620000      3.59e+00    4.02e+00      1.15e-02    1.35e-02      2.54e-01    2.74e-01    9.7e-05
1621000      1.64e+00    6.01e+00      3.44e-03    2.52e-02      1.21e-01    2.67e-01    9.7e-05
1622000      2.87e+00    1.17e+00      4.70e-03    1.31e-03      2.61e-01    1.06e-01    9.7e-05
1623000      2.68e+00    2.83e+00      7.89e-03    5.59e-03      1.02e-01    2.49e-01    9.7e-05
1624000      1.82e+00    4.26e+00      4.60e-03    1.45e-02      1.08e-01    2.86e-01    9.7e-05
1625000      2.81e+00    2.67e+00      5.93e-04    9.87e-05      2.73e-01    2.59e-01    9.7e-05
1626000      1.22e+00    2.83e+00      1.07e-03    5.03e-03      1.14e-01    2.28e-01    9.7e-05
1627000      3.10e+00    4.42e+00      5.22e-03    1.55e-02      2.81e-01    2.86e-01    9.7e-05
1628000      1.95e+00    2.51e+00      1.76e-03    1.41e-03      1.82e-01    2.42e-01    9.7e-05
1629000      2.56e+00    2.70e+00      7.32e-03    6.17e-04      1.13e-01    2.62e-01    9.7e-05
1630000      4.75e+00    2.44e+00      1.78e-02    3.83e-03      2.80e-01    2.07e-01    9.7e-05
1631000      4.33e+00    2.78e+00      1.59e-02    1.75e-03      2.63e-01    2.67e-01    9.7e-05
1632000      1.38e+00    2.86e+00      2.94e-03    1.44e-03      1.00e-01    2.76e-01    9.7e-05
1633000      2.62e+00    3.00e+00      2.63e-03    7.78e-04      2.48e-01    2.91e-01    9.7e-05
1634000      1.62e+00    3.44e+00      3.66e-03    1.05e-02      1.12e-01    2.55e-01    9.7e-05
1635000      1.91e+00    2.68e+00      4.42e-03    4.55e-03      1.29e-01    2.20e-01    9.7e-05
1636000      3.39e+00    1.92e+00      8.09e-03    3.81e-03      2.84e-01    1.46e-01    9.7e-05
1637000      2.80e+00    1.91e+00      5.65e-03    4.50e-03      2.12e-01    1.26e-01    9.7e-05
1638000      7.72e+00    2.63e+00      3.36e-02    2.32e-03      2.84e-01    2.50e-01    9.7e-05
1639000      1.55e+00    2.86e+00      1.16e-03    4.25e-03      1.46e-01    2.63e-01    9.7e-05
1640000      4.09e+00    3.50e+00      1.20e-02    7.35e-03      3.13e-01    3.08e-01    9.4e-05
1641000      1.24e+00    3.96e+00      1.09e-03    1.34e-02      1.17e-01    2.70e-01    9.4e-05
1642000      2.87e+00    1.86e+00      2.17e-03    4.77e-03      2.79e-01    1.09e-01    9.4e-05
1643000      3.64e+00    1.63e+00      1.09e-02    2.71e-04      2.76e-01    1.60e-01    9.4e-05
1644000      2.98e+00    2.67e+00      7.80e-03    7.78e-05      2.44e-01    2.62e-01    9.4e-05
1645000      2.97e+00    3.19e+00      5.28e-03    2.77e-03      2.71e-01    3.08e-01    9.4e-05
1646000      2.27e+00    2.76e+00      1.53e-03    1.45e-03      2.18e-01    2.70e-01    9.4e-05
1647000      2.67e+00    5.31e+00      4.59e-03    2.16e-02      2.22e-01    2.61e-01    9.4e-05
1648000      2.83e+00    1.52e+00      6.21e-03    3.33e-03      2.46e-01    1.09e-01    9.4e-05
1649000      3.00e+00    1.90e+00      2.95e-03    4.51e-03      2.89e-01    1.26e-01    9.4e-05
1650000      2.75e+00    2.76e+00      3.78e-04    1.99e-03      2.70e-01    2.68e-01    9.4e-05
1651000      2.07e+00    3.84e+00      3.72e-03    1.24e-02      1.68e-01    2.76e-01    9.4e-05
1652000      2.95e+00    3.18e+00      4.12e-04    6.87e-03      2.90e-01    2.77e-01    9.4e-05
1653000      3.93e+00    2.44e+00      9.92e-03    5.03e-04      3.25e-01    2.40e-01    9.4e-05
1654000      2.09e+00    2.03e+00      2.49e-03    2.40e-03      1.90e-01    1.85e-01    9.4e-05
1655000      1.68e+00    2.87e+00      2.14e-03    7.82e-04      1.52e-01    2.82e-01    9.4e-05
1656000      3.29e+00    1.53e+00      6.72e-03    1.46e-03      2.91e-01    1.43e-01    9.4e-05
1657000      3.15e+00    4.20e+00      9.91e-03    1.32e-02      2.30e-01    3.07e-01    9.4e-05
1658000      2.90e+00    3.13e+00      1.19e-03    7.27e-03      2.84e-01    2.67e-01    9.4e-05
1659000      2.84e+00    1.90e+00      7.15e-03    3.01e-03      1.72e-01    1.62e-01    9.4e-05
1660000      3.43e+00    3.31e+00      9.26e-03    6.10e-03      2.80e-01    3.03e-01    9.2e-05
1661000      2.84e+00    2.97e+00      5.68e-03    8.19e-03      2.56e-01    2.40e-01    9.2e-05
1662000      4.55e+00    3.31e+00      1.64e-02    9.91e-03      2.90e-01    2.53e-01    9.2e-05
1663000      1.79e+00    1.26e+00      4.62e-03    1.03e-03      1.05e-01    1.21e-01    9.2e-05
1664000      2.96e+00    3.31e+00      5.79e-03    1.04e-02      2.68e-01    2.44e-01    9.2e-05
1665000      5.05e+00    1.32e+00      1.46e-02    2.45e-03      2.15e-01    1.07e-01    9.2e-05
1666000      2.17e+00    3.32e+00      6.07e-03    9.23e-03      1.05e-01    2.67e-01    9.2e-05
1667000      2.12e+00    2.76e+00      6.78e-03    8.77e-04      1.36e-14    2.74e-01    9.2e-05
1668000      3.99e+00    3.87e+00      1.20e-02    9.86e-03      3.05e-01    2.32e-01    9.2e-05
1669000      6.11e+00    3.04e+00      2.51e-02    6.16e-03      2.92e-01    2.73e-01    9.2e-05
1670000      1.45e+00    5.36e+00      3.11e-04    1.54e-02      1.44e-01    2.31e-01    9.2e-05
1671000      1.48e+00    4.35e+00      2.87e-03    1.15e-02      1.17e-01    2.42e-01    9.2e-05
1672000      1.58e+00    2.48e+00      4.53e-03    7.46e-05      6.83e-02    2.47e-01    9.2e-05
1673000      2.86e+00    3.05e+00      1.64e-03    5.40e-03      2.83e-01    2.81e-01    9.2e-05
1674000      3.32e+00    3.05e+00      8.52e-03    8.56e-03      2.77e-01    2.43e-01    9.2e-05
