#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1010000      1.29e+00    1.90e+00      3.16e-03    7.18e-03      2.97e-01    2.79e-01    3.2e-06
1011000      2.00e+00    2.29e+00      5.88e-03    9.26e-03      1.43e-01    2.69e-01    3.2e-06
1012000      1.05e+00    2.29e+00      1.86e-03    6.32e-03      2.67e-01    2.64e-01    3.2e-06
1013000      1.14e+00    4.38e+00      1.31e-05    1.89e-02      3.15e-01    3.22e-01    3.2e-06
1014000      1.32e+00    2.34e+00      3.83e-03    9.29e-03      2.76e-01    3.00e-01    3.2e-06
1015000      3.04e+00    1.24e+00      1.28e-02    3.36e-03      2.86e-01    2.74e-01    3.2e-06
1016000      1.08e+00    1.52e+00      9.22e-04    5.29e-03      2.91e-01    2.63e-01    3.2e-06
1017000      8.30e-01    1.40e+00      1.92e-03    4.15e-03      1.49e-01    2.91e-01    3.2e-06
1018000      1.21e+00    1.29e+00      2.30e-03    3.69e-03      3.03e-01    2.76e-01    3.2e-06
1019000      1.46e+00    1.30e+00      4.86e-03    3.81e-03      2.69e-01    2.72e-01    3.2e-06
1020000      1.11e+00    2.65e+00      1.11e-03    1.09e-02      3.02e-01    2.91e-01    2.8e-06
1021000      3.56e+00    1.48e+00      1.52e-02    4.94e-03      2.99e-01    2.76e-01    2.8e-06
1022000      1.61e+00    1.24e+00      5.52e-03    3.17e-03      2.90e-01    2.86e-01    2.8e-06
1023000      1.81e+00    1.28e+00      5.40e-03    4.05e-03      1.03e-01    2.53e-01    2.8e-06
1024000      1.69e+00    4.14e+00      4.70e-03    1.79e-02      1.94e-01    2.98e-01    2.8e-06
1025000      3.14e+00    1.00e+00      1.35e-02    2.02e-03      2.42e-01    2.50e-01    2.8e-06
1026000      4.31e+00    1.99e+00      1.29e-02    7.21e-03      2.24e-01    3.29e-01    2.8e-06
1027000      1.66e+00    2.57e+00      6.11e-03    1.05e-02      2.65e-01    2.93e-01    2.8e-06
1028000      2.28e+00    2.81e+00      9.05e-03    1.18e-02      2.95e-01    2.80e-01    2.8e-06
1029000      9.47e-01    1.23e+00      2.60e-03    3.50e-03      1.15e-01    2.64e-01    2.8e-06
1030000      2.17e+00    3.14e+00      6.51e-03    1.32e-02      1.14e-01    3.00e-01    2.8e-06
1031000      1.75e+00    2.51e+00      4.96e-03    1.04e-02      1.81e-01    2.61e-01    2.8e-06
1032000      1.84e+00    2.62e+00      5.43e-03    1.07e-02      1.25e-01    3.00e-01    2.8e-06
1033000      1.19e+00    3.52e+00      1.36e-03    1.50e-02      3.22e-01    2.96e-01    2.8e-06
1034000      1.20e+00    3.06e+00      2.40e-03    1.27e-02      3.01e-01    3.17e-01    2.8e-06
1035000      2.01e+00    1.08e+00      7.59e-03    2.04e-03      3.00e-01    2.75e-01    2.8e-06
1036000      6.88e-01    1.75e+00      1.29e-03    6.40e-03      1.51e-01    2.84e-01    2.8e-06
1037000      3.39e+00    1.04e+00      1.01e-02    1.46e-03      2.02e-01    2.77e-01    2.8e-06
1038000      4.01e+00    3.18e+00      1.20e-02    1.34e-02      2.10e-01    2.98e-01    2.8e-06
1039000      1.10e+00    1.95e+00      3.07e-03    7.17e-03      1.25e-01    3.10e-01    2.8e-06
1040000      1.28e+00    7.76e-01      3.53e-03    1.49e-03      2.86e-01    1.71e-01    2.5e-06
1041000      3.82e-01    2.26e+00      1.73e-04    9.08e-03      1.07e-01    2.85e-01    2.5e-06
1042000      1.22e+00    1.67e+00      2.76e-03    6.03e-03      2.98e-01    2.79e-01    2.5e-06
1043000      1.51e+00    1.62e+00      4.70e-03    5.77e-03      3.06e-01    2.78e-01    2.5e-06
1044000      2.16e+00    1.04e+00      6.25e-03    1.31e-03      1.90e-01    2.67e-01    2.5e-06
1045000      1.71e+00    1.83e+00      6.18e-03    6.91e-03      2.86e-01    2.76e-01    2.5e-06
1046000      2.37e+00    1.69e+00      9.71e-03    6.39e-03      2.68e-01    2.56e-01    2.5e-06
1047000      2.00e+00    1.12e+00      5.97e-03    2.22e-03      1.20e-01    2.84e-01    2.5e-06
1048000      6.01e+00    1.40e+00      1.81e-02    3.45e-03      2.26e-01    2.34e-01    2.5e-06
1049000      4.22e+00    6.49e-01      1.26e-02    1.32e-03      2.21e-01    1.37e-01    2.5e-06
1050000      2.70e+00    2.69e+00      1.14e-02    1.13e-02      2.47e-01    2.58e-01    2.5e-06
1051000      1.92e+00    3.32e+00      5.70e-03    1.40e-02      1.26e-01    3.04e-01    2.5e-06
1052000      2.23e+00    3.28e+00      6.67e-03    1.38e-02      1.29e-01    3.08e-01    2.5e-06
1053000      1.47e+00    2.70e+00      4.56e-03    1.14e-02      3.01e-01    2.58e-01    2.5e-06
1054000      1.28e+00    1.77e+00      3.25e-03    6.59e-03      3.00e-01    2.78e-01    2.5e-06
1055000      1.10e+00    2.29e+00      9.11e-04    9.31e-03      3.07e-01    2.73e-01    2.5e-06
1056000      6.74e-01    2.02e+00      1.11e-03    5.47e-03      1.61e-01    2.65e-01    2.5e-06
1057000      3.63e+00    1.39e+00      1.08e-02    3.74e-03      2.36e-01    1.83e-01    2.5e-06
1058000      1.05e+00    2.01e+00      2.63e-04    7.48e-03      2.98e-01    3.15e-01    2.5e-06
1059000      1.16e+00    6.22e-01      2.53e-03    4.30e-04      2.32e-01    1.72e-01    2.5e-06
1060000      4.15e+00    4.68e+00      1.78e-02    2.04e-02      3.39e-01    3.17e-01    2.2e-06
1061000      2.62e+00    1.29e+00      1.09e-02    3.76e-03      2.83e-01    2.79e-01    2.2e-06
1062000      2.21e+00    1.12e+00      6.37e-03    9.81e-04      2.04e-01    3.14e-01    2.2e-06
1063000      1.71e+00    1.63e+00      6.10e-03    5.76e-03      2.98e-01    2.88e-01    2.2e-06
1064000      3.04e+00    1.02e+00      1.30e-02    1.99e-03      2.49e-01    2.62e-01    2.2e-06
1065000      1.74e+00    1.28e+00      6.60e-03    3.39e-03      2.67e-01    2.95e-01    2.2e-06
1066000      1.91e+00    1.75e+00      7.29e-03    5.16e-03      2.84e-01    1.22e-01    2.2e-06
1067000      1.50e+00    1.88e+00      4.41e-03    7.12e-03      1.14e-01    2.88e-01    2.2e-06
1068000      2.46e+00    1.34e+00      1.00e-02    3.68e-03      2.93e-01    1.64e-01    2.2e-06
1069000      1.65e+00    1.06e+00      5.97e-03    4.43e-04      2.76e-01    3.01e-01    2.2e-06
1070000      2.33e+00    9.94e-01      6.95e-03    4.52e-04      1.36e-01    2.83e-01    2.2e-06
1071000      9.66e-01    2.77e+00      2.67e-03    1.15e-02      1.15e-01    2.99e-01    2.2e-06
1072000      7.67e-01    1.14e+00      2.00e-03    2.75e-03      1.14e-01    1.99e-01    2.2e-06
1073000      2.11e+00    1.14e+00      6.21e-03    1.95e-03      1.52e-01    3.00e-01    2.2e-06
1074000      2.83e+00    2.79e+00      1.19e-02    1.15e-02      2.81e-01    3.08e-01    2.2e-06
1075000      1.37e+00    1.91e+00      3.99e-03    5.17e-03      1.14e-01    2.54e-01    2.2e-06
1076000      9.52e-01    9.87e-01      6.89e-04    1.58e-03      2.69e-01    2.64e-01    2.2e-06
1077000      1.27e+00    1.64e+00      2.61e-03    5.96e-03      3.23e-01    2.76e-01    2.2e-06
1078000      2.19e+00    1.03e+00      8.93e-03    1.63e-03      2.59e-01    2.77e-01    2.2e-06
1079000      1.15e+00    3.15e+00      3.05e-03    1.34e-02      2.66e-01    2.81e-01    2.2e-06
1080000      1.82e+00    1.49e+00      5.43e-03    5.10e-03      1.06e-01    2.76e-01    2.0e-06
1081000      2.09e+00    3.13e+00      5.80e-03    1.32e-02      2.46e-01    2.98e-01    2.0e-06
1082000      3.97e+00    1.33e+00      1.72e-02    3.83e-03      2.75e-01    2.92e-01    2.0e-06
1083000      1.35e+00    1.26e+00      3.62e-03    3.50e-03      1.87e-01    1.46e-01    2.0e-06
1084000      1.31e+00    1.14e+00      4.08e-03    2.04e-03      2.72e-01    3.03e-01    2.0e-06
1085000      4.87e+00    2.84e+00      2.12e-02    1.17e-02      3.27e-01    3.21e-01    2.0e-06
1086000      1.11e+00    1.42e+00      3.19e-03    3.46e-03      1.09e-01    3.43e-01    2.0e-06
1087000      1.86e+00    6.56e-01      5.54e-03    5.44e-04      1.16e-01    1.82e-01    2.0e-06
1088000      2.24e+00    1.98e+00      6.57e-03    7.65e-03      1.79e-01    2.86e-01    2.0e-06
1089000      2.54e+00    8.00e-01      7.60e-03    1.15e-03      1.35e-01    2.04e-01    2.0e-06
1090000      1.02e+00    5.14e+00      7.26e-04    2.26e-02      2.92e-01    2.69e-01    2.0e-06
1091000      1.70e+00    1.40e+00      6.14e-03    3.69e-03      2.92e-01    2.05e-01    2.0e-06
1092000      3.42e+00    1.20e+00      1.03e-02    2.93e-03      1.34e-01    2.92e-01    2.0e-06
1093000      5.32e+00    1.20e+00      2.35e-02    1.83e-03      2.51e-01    3.25e-01    2.0e-06
1094000      1.17e+00    1.49e+00      2.50e-03    4.51e-03      2.96e-01    3.15e-01    2.0e-06
1095000      1.22e+00    1.20e+00      2.71e-03    2.78e-03      3.06e-01    2.97e-01    2.0e-06
1096000      1.37e+00    9.62e-01      3.76e-03    1.26e-03      3.12e-01    2.66e-01    2.0e-06
1097000      1.58e+00    7.90e-01      4.65e-03    2.06e-03      1.14e-01    1.18e-01    2.0e-06
1098000      2.09e+00    1.44e+00      6.23e-03    4.53e-03      1.20e-01    2.94e-01    2.0e-06
1099000      1.76e+00    2.07e+00      5.20e-03    8.30e-03      1.19e-01    2.63e-01    2.0e-06
1100000      1.47e+00    1.91e+00      4.24e-03    7.21e-03      1.42e-01    3.00e-01    1.8e-06
1101000      1.57e+00    5.10e-01      5.72e-03    3.98e-04      2.64e-01    1.44e-01    1.8e-06
1102000      7.81e-01    1.78e+00      4.13e-04    6.44e-03      2.24e-01    3.07e-01    1.8e-06
1103000      3.53e+00    1.07e+00      1.51e-02    2.69e-03      3.09e-01    1.76e-01    1.8e-06
1104000      1.40e+00    6.21e-01      4.03e-03    1.44e-03      3.13e-01    1.18e-01    1.8e-06
1105000      3.16e+00    9.87e-01      1.34e-02    1.25e-03      3.06e-01    2.76e-01    1.8e-06
1106000      2.15e+00    2.80e+00      6.50e-03    1.17e-02      6.76e-02    2.97e-01    1.8e-06
1107000      1.90e+00    1.52e+00      5.26e-03    3.92e-03      2.32e-01    2.34e-01    1.8e-06
1108000      1.83e+00    9.68e-01      5.16e-03    2.88e-04      2.02e-01    2.82e-01    1.8e-06
1109000      2.20e+00    3.48e-01      8.87e-03    2.90e-04      2.79e-01    9.77e-02    1.8e-06
1110000      2.80e+00    7.66e-01      1.19e-02    1.60e-03      2.60e-01    1.62e-01    1.8e-06
1111000      1.02e+00    5.05e+00      9.03e-04    2.22e-02      2.90e-01    2.78e-01    1.8e-06
1112000      1.02e+00    1.93e+00      5.76e-04    5.45e-03      2.96e-01    2.10e-01    1.8e-06
1113000      3.08e+00    1.95e+00      9.06e-03    7.80e-03      2.33e-01    2.56e-01    1.8e-06
1114000      2.30e+00    1.68e+00      6.88e-03    5.71e-03      1.21e-01    3.19e-01    1.8e-06
1115000      2.25e+00    2.14e+00      9.24e-03    8.33e-03      2.58e-01    3.08e-01    1.8e-06
1116000      3.83e+00    3.03e+00      1.14e-02    1.29e-02      2.45e-01    2.68e-01    1.8e-06
1117000      2.02e+00    1.58e+00      6.03e-03    5.61e-03      1.10e-01    2.80e-01    1.8e-06
1118000      6.05e-01    3.25e+00      7.57e-04    1.37e-02      1.61e-01    3.11e-01    1.8e-06
1119000      3.06e+00    4.01e-01      1.31e-02    5.40e-04      2.58e-01    1.05e-01    1.8e-06
1120000      5.65e-01    2.31e+00      6.47e-04    9.28e-03      1.54e-01    2.98e-01    1.6e-06
1121000      1.52e+00    1.48e+00      4.44e-03    4.75e-03      1.32e-01    3.03e-01    1.6e-06
1122000      1.07e+00    4.59e+00      1.27e-03    2.01e-02      3.03e-01    2.86e-01    1.6e-06
1123000      9.38e-01    1.03e+00      2.63e-03    2.30e-03      1.07e-01    2.61e-01    1.6e-06
1124000      1.72e+00    6.63e-01      5.12e-03    1.55e-03      1.02e-01    1.25e-01    1.6e-06
1125000      4.94e+00    6.06e-01      1.49e-02    7.61e-04      2.10e-01    1.62e-01    1.6e-06
1126000      7.14e-01    1.03e+00      1.01e-03    2.85e-03      1.86e-01    1.29e-01    1.6e-06
1127000      1.30e+00    4.53e-01      3.91e-03    6.94e-04      2.82e-01    1.15e-01    1.6e-06
1128000      9.40e-01    1.40e+00      7.56e-06    4.14e-03      2.76e-01    3.09e-01    1.6e-06
1129000      1.01e+00    2.38e+00      1.21e-03    9.55e-03      2.86e-01    3.08e-01    1.6e-06
1130000      1.98e+00    1.07e+00      5.79e-03    1.66e-03      1.60e-01    2.95e-01    1.6e-06
1131000      2.10e+00    1.94e+00      7.94e-03    5.56e-03      3.29e-01    1.94e-01    1.6e-06
1132000      1.10e+00    5.12e-01      1.49e-03    5.86e-04      3.07e-01    1.40e-01    1.6e-06
1133000      1.64e+00    1.09e+00      5.80e-03    2.29e-03      2.96e-01    2.83e-01    1.6e-06
1134000      2.81e+00    1.16e+00      8.30e-03    1.93e-04      1.97e-01    3.42e-01    1.6e-06
1135000      2.08e+00    2.80e+00      8.05e-03    1.17e-02      3.06e-01    3.00e-01    1.6e-06
1136000      1.63e+00    4.62e-01      4.65e-03    3.61e-04      1.69e-01    1.31e-01    1.6e-06
1137000      1.57e+00    1.62e+00      4.63e-03    4.46e-03      1.17e-01    2.05e-01    1.6e-06
1138000      1.04e+00    5.47e-01      5.30e-04    7.20e-04      3.04e-01    1.45e-01    1.6e-06
1139000      3.25e+00    1.57e+00      1.37e-02    5.55e-03      3.25e-01    2.85e-01    1.6e-06
1140000      1.76e+00    1.40e+00      5.23e-03    4.67e-03      1.15e-01    2.76e-01    1.4e-06
1141000      1.46e+00    1.56e+00      4.36e-03    5.36e-03      3.21e-01    2.96e-01    1.4e-06
1142000      1.60e+00    9.63e-01      4.63e-03    6.69e-05      1.44e-01    2.85e-01    1.4e-06
1143000      2.08e+00    1.65e+00      6.24e-03    5.55e-03      1.11e-01    3.21e-01    1.4e-06
1144000      1.21e+00    1.27e+00      5.48e-04    3.40e-03      3.55e-01    3.03e-01    1.4e-06
1145000      1.54e+00    3.94e-01      5.61e-03    2.04e-04      2.66e-01    1.15e-01    1.4e-06
1146000      3.49e+00    3.38e+00      1.03e-02    1.45e-02      2.42e-01    2.95e-01    1.4e-06
1147000      8.56e-01    8.99e-01      2.34e-03    3.46e-04      1.12e-01    2.65e-01    1.4e-06
1148000      1.05e+00    1.19e+00      8.52e-04    2.61e-03      3.07e-01    3.08e-01    1.4e-06
1149000      8.81e-01    1.26e+00      2.42e-03    3.58e-03      1.13e-01    2.87e-01    1.4e-06
1150000      1.12e+00    1.21e+00      2.75e-03    3.47e-03      1.95e-01    2.75e-01    1.4e-06
1151000      1.40e+00    1.49e+00      4.01e-03    5.10e-03      1.43e-01    2.87e-01    1.4e-06
1152000      1.65e+00    1.08e+00      5.85e-03    2.40e-03      2.99e-01    2.79e-01    1.4e-06
1153000      1.82e+00    7.29e-01      5.36e-03    3.15e-05      1.34e-01    2.16e-01    1.4e-06
1154000      1.26e+00    1.44e+00      4.03e-03    4.23e-03      2.63e-01    1.17e-01    1.4e-06
1155000      2.22e+00    4.48e+00      8.76e-03    1.95e-02      3.12e-01    2.89e-01    1.4e-06
1156000      8.93e-01    3.70e+00      4.46e-04    1.58e-02      2.63e-01    3.26e-01    1.4e-06
1157000      2.14e+00    6.04e-01      8.34e-03    1.49e-03      3.10e-01    1.05e-01    1.4e-06
1158000      1.05e+00    1.24e+00      5.29e-04    3.20e-03      3.10e-01    1.97e-01    1.4e-06
1159000      1.08e+00    1.42e+00      2.34e-03    4.53e-03      2.80e-01    2.97e-01    1.4e-06
1160000      1.82e+00    1.39e+00      6.91e-03    4.65e-03      2.90e-01    2.77e-01    1.3e-06
1161000      2.03e+00    1.27e+00      8.17e-03    4.09e-03      2.66e-01    2.64e-01    1.3e-06
1162000      1.48e+00    4.02e+00      3.99e-03    1.20e-02      2.06e-01    2.30e-01    1.3e-06
1163000      2.04e+00    7.45e-01      7.97e-03    1.84e-03      2.97e-01    1.30e-01    1.3e-06
1164000      3.61e+00    1.12e+00      1.56e-02    2.76e-03      2.76e-01    2.80e-01    1.3e-06
1165000      1.92e+00    2.68e+00      5.75e-03    1.12e-02      1.02e-01    2.88e-01    1.3e-06
1166000      1.95e+00    2.20e+00      7.13e-03    8.73e-03      3.33e-01    3.04e-01    1.3e-06
1167000      1.03e+00    1.94e+00      2.97e-03    5.66e-03      9.99e-02    1.69e-01    1.3e-06
1168000      9.72e-01    1.19e+00      1.56e-03    2.65e-03      2.47e-01    2.43e-01    1.3e-06
1169000      1.01e+00    9.84e-01      2.28e-03    1.51e-03      2.02e-01    2.76e-01    1.3e-06
1170000      2.00e+00    2.76e+00      5.72e-03    1.16e-02      2.05e-01    2.91e-01    1.3e-06
1171000      1.25e+00    3.79e+00      3.63e-03    1.65e-02      1.12e-01    2.59e-01    1.3e-06
1172000      1.04e+00    1.07e+00      1.32e-03    2.92e-03      2.97e-01    1.44e-01    1.3e-06
1173000      1.47e+00    5.66e-01      3.63e-03    8.26e-04      2.59e-01    1.48e-01    1.3e-06
1174000      1.30e+00    1.21e+00      3.48e-03    3.30e-03      3.09e-01    1.57e-01    1.3e-06
1175000      2.22e+00    4.28e-01      6.66e-03    7.63e-04      1.17e-01    1.04e-01    1.3e-06
1176000      1.06e+00    3.62e+00      2.05e-03    1.57e-02      2.43e-01    2.65e-01    1.3e-06
1177000      1.94e+00    2.88e+00      5.79e-03    1.21e-02      1.08e-01    2.97e-01    1.3e-06
1178000      1.40e+00    1.30e+00      3.91e-03    3.85e-03      1.65e-01    2.91e-01    1.3e-06
1179000      1.28e+00    1.36e+00      3.74e-03    3.86e-03      1.07e-01    1.49e-01    1.3e-06
1180000      1.04e+00    3.39e+00      2.26e-04    1.00e-02      3.11e-01    2.56e-01    1.1e-06
1181000      9.02e-01    8.95e-01      1.39e-03    1.02e-03      2.54e-01    2.59e-01    1.1e-06
1182000      2.46e+00    1.20e+00      1.00e-02    3.10e-03      3.06e-01    1.91e-01    1.1e-06
1183000      1.30e+00    2.04e+00      4.42e-03    7.92e-03      2.54e-01    3.05e-01    1.1e-06
1184000      1.80e+00    4.81e+00      5.31e-03    2.10e-02      1.29e-01    3.11e-01    1.1e-06
1185000      1.83e+00    1.63e+00      6.74e-03    4.20e-03      3.12e-01    2.61e-01    1.1e-06
1186000      1.45e+00    1.88e+00      4.96e-03    7.03e-03      2.79e-01    3.07e-01    1.1e-06
1187000      1.69e+00    1.95e+00      6.25e-03    7.62e-03      2.87e-01    2.86e-01    1.1e-06
1188000      5.32e+00    1.80e+00      1.61e-02    6.86e-03      2.11e-01    2.85e-01    1.1e-06
1189000      2.46e+00    2.59e+00      9.89e-03    1.06e-02      3.20e-01    3.13e-01    1.1e-06
1190000      1.27e+00    4.13e+00      3.44e-03    1.81e-02      1.71e-01    2.39e-01    1.1e-06
1191000      1.35e+00    1.20e+00      3.96e-03    3.41e-03      1.14e-01    2.80e-01    1.1e-06
1192000      9.66e-01    9.02e-01      2.50e-04    2.09e-03      2.89e-01    1.76e-01    1.1e-06
1193000      1.59e+00    1.25e+00      4.67e-03    3.25e-03      1.24e-01    1.97e-01    1.1e-06
1194000      2.31e+00    4.09e+00      9.47e-03    1.78e-02      2.74e-01    2.80e-01    1.1e-06
1195000      1.81e+00    2.27e+00      5.31e-03    9.07e-03      1.41e-01    3.04e-01    1.1e-06
1196000      9.13e-01    1.97e+00      1.81e-03    7.67e-03      2.08e-01    2.92e-01    1.1e-06
1197000      5.65e+00    1.53e+00      2.50e-02    5.19e-03      2.46e-01    2.98e-01    1.1e-06
1198000      1.25e+00    4.47e-01      3.70e-03    8.48e-04      2.80e-01    1.05e-01    1.1e-06
1199000      2.00e+00    3.87e-01      7.70e-03    6.35e-04      3.07e-01    9.77e-02    1.1e-06
1200000      2.69e+00    1.54e+00      1.13e-02    5.62e-03      2.83e-01    2.69e-01    1.0e-06
1201000      1.16e+00    1.35e+00      2.16e-03    3.92e-03      3.19e-01    3.11e-01    1.0e-06
1202000      3.11e+00    1.36e+00      1.33e-02    4.98e-03      2.74e-01    2.35e-01    1.0e-06
1203000      3.45e+00    6.85e-01      1.49e-02    1.41e-03      2.84e-01    1.52e-01    1.0e-06
1204000      9.42e-01    3.60e-01      2.64e-03    4.91e-04      1.10e-01    9.71e-02    1.0e-06
1205000      1.04e+00    1.01e+00      1.02e-03    2.21e-03      3.06e-01    2.65e-01    1.0e-06
1206000      2.98e+00    3.00e+00      1.26e-02    1.27e-02      3.00e-01    2.97e-01    1.0e-06
1207000      8.99e-01    1.17e+00      7.74e-04    3.07e-03      2.66e-01    1.79e-01    1.0e-06
1208000      2.57e+00    2.69e+00      1.06e-02    1.13e-02      3.10e-01    2.77e-01    1.0e-06
1209000      1.81e+00    9.96e-01      5.39e-03    9.49e-04      1.10e-01    2.94e-01    1.0e-06
1210000      1.31e+00    9.99e-01      4.39e-03    8.70e-04      2.61e-01    2.96e-01    1.0e-06
1211000      9.94e-01    1.42e+00      1.52e-03    4.31e-03      2.82e-01    3.14e-01    1.0e-06
1212000      1.89e+00    1.48e+00      7.43e-03    4.84e-03      2.70e-01    3.03e-01    1.0e-06
1213000      2.07e+00    1.43e+00      8.04e-03    4.54e-03      3.09e-01    3.04e-01    1.0e-06
1214000      1.23e+00    9.87e-01      3.36e-03    2.28e-03      2.94e-01    2.55e-01    1.0e-06
1215000      1.97e+00    4.10e+00      5.64e-03    1.23e-02      2.04e-01    2.29e-01    1.0e-06
1216000      8.64e-01    1.44e+00      2.23e-03    3.80e-03      1.38e-01    2.16e-01    1.0e-06
1217000      1.57e+00    1.37e+00      5.64e-03    4.18e-03      2.81e-01    3.01e-01    1.0e-06
1218000      2.68e+00    1.96e+00      7.79e-03    7.78e-03      2.40e-01    2.73e-01    1.0e-06
1219000      1.97e+00    1.12e+00      7.65e-03    2.10e-03      2.97e-01    3.07e-01    1.0e-06
1220000      2.07e+00    1.05e+00      6.18e-03    2.09e-03      1.29e-01    2.84e-01    8.9e-07
1221000      1.68e+00    9.91e-01      5.96e-03    2.67e-03      3.11e-01    1.41e-01    8.9e-07
1222000      2.48e+00    1.31e+00      7.44e-03    4.00e-03      1.29e-01    2.89e-01    8.9e-07
1223000      9.93e-01    1.08e+00      5.49e-04    2.18e-03      2.99e-01    2.91e-01    8.9e-07
1224000      2.32e+00    2.64e+00      6.93e-03    1.09e-02      1.32e-01    3.01e-01    8.9e-07
1225000      9.57e-01    4.75e+00      9.82e-04    2.07e-02      2.82e-01    3.18e-01    8.9e-07
1226000      1.23e+00    5.06e-01      3.53e-03    4.96e-04      2.84e-01    1.45e-01    8.9e-07
1227000      3.07e+00    8.93e-01      1.32e-02    1.33e-03      2.52e-01    2.36e-01    8.9e-07
1228000      9.38e-01    2.44e+00      1.15e-03    1.01e-02      2.73e-01    2.76e-01    8.9e-07
1229000      1.28e+00    1.55e+00      3.77e-03    5.61e-03      9.90e-02    2.77e-01    8.9e-07
1230000      8.37e-01    2.14e+00      2.29e-03    8.80e-03      1.11e-01    2.53e-01    8.9e-07
1231000      8.94e-01    2.63e+00      2.48e-03    1.08e-02      1.11e-01    3.20e-01    8.9e-07
1232000      2.60e+00    2.13e+00      7.54e-03    8.50e-03      2.40e-01    2.93e-01    8.9e-07
1233000      2.49e+00    1.66e+00      1.01e-02    4.41e-03      3.19e-01    2.48e-01    8.9e-07
1234000      5.74e+00    1.13e+00      2.54e-02    1.64e-03      2.78e-01    3.26e-01    8.9e-07
1235000      1.03e+00    1.84e+00      2.22e-05    7.18e-03      3.12e-01    2.71e-01    8.9e-07
1236000      4.31e+00    5.45e-01      1.86e-02    1.24e-04      3.40e-01    1.65e-01    8.9e-07
1237000      1.85e+00    1.18e+00      5.50e-03    3.28e-03      1.22e-01    1.50e-01    8.9e-07
1238000      1.69e+00    9.26e-01      6.39e-03    5.34e-04      2.72e-01    2.78e-01    8.9e-07
1239000      1.34e+00    9.87e-01      4.38e-03    1.22e-03      2.79e-01    2.88e-01    8.9e-07
1240000      5.85e-01    1.83e+00      1.66e-04    6.54e-03      1.77e-01    3.37e-01    7.9e-07
1241000      1.27e+00    1.30e+00      3.15e-03    3.52e-03      3.21e-01    1.84e-01    7.9e-07
1242000      3.43e+00    1.13e+00      1.04e-02    3.15e-03      1.32e-01    1.38e-01    7.9e-07
1243000      1.10e+00    6.06e-01      2.73e-03    1.12e-03      2.78e-01    1.47e-01    7.9e-07
1244000      1.78e+00    3.55e+00      5.31e-03    1.54e-02      1.13e-01    2.65e-01    7.9e-07
1245000      1.92e+00    1.93e+00      5.76e-03    7.53e-03      9.88e-02    2.86e-01    7.9e-07
1246000      5.37e+00    2.16e+00      2.36e-02    8.81e-03      2.96e-01    2.74e-01    7.9e-07
1247000      1.29e+00    2.19e+00      4.17e-03    8.98e-03      2.70e-01    2.69e-01    7.9e-07
1248000      1.20e+00    6.24e-01      3.67e-03    1.29e-03      1.31e-14    1.39e-01    7.9e-07
1249000      1.09e+00    1.90e+00      2.12e-03    7.36e-03      2.56e-01    2.92e-01    7.9e-07
1250000      5.25e-01    2.72e+00      1.16e-03    1.13e-02      1.10e-01    3.02e-01    7.9e-07
1251000      1.61e+00    1.13e+00      4.55e-03    2.82e-03      1.87e-01    1.97e-01    7.9e-07
1252000      5.66e+00    1.11e+00      2.49e-02    2.42e-03      3.15e-01    2.96e-01    7.9e-07
1253000      1.14e+00    1.70e+00      2.55e-03    6.27e-03      3.01e-01    2.95e-01    7.9e-07
1254000      1.63e+00    1.08e+00      4.56e-03    1.92e-03      1.96e-01    3.01e-01    7.9e-07
1255000      1.45e+00    7.71e-01      3.80e-03    4.17e-04      2.21e-01    2.31e-01    7.9e-07
1256000      2.45e+00    2.22e+00      9.96e-03    8.90e-03      3.11e-01    2.99e-01    7.9e-07
1257000      2.50e+00    1.77e+00      1.02e-02    6.82e-03      3.11e-01    2.77e-01    7.9e-07
1258000      2.35e+00    9.26e-01      7.06e-03    5.99e-04      1.14e-01    2.79e-01    7.9e-07
1259000      2.76e+00    5.57e-01      8.17e-03    8.25e-04      1.96e-01    1.48e-01    7.9e-07
1260000      2.60e+00    8.03e-01      7.65e-03    6.85e-04      2.06e-01    2.36e-01    7.1e-07
1261000      1.54e+00    1.86e+00      5.26e-03    7.25e-03      3.03e-01    2.81e-01    7.1e-07
1262000      1.42e+00    1.01e+00      3.83e-03    2.24e-03      2.00e-01    2.69e-01    7.1e-07
1263000      3.69e+00    3.27e+00      1.61e-02    1.40e-02      2.61e-01    2.93e-01    7.1e-07
1264000      2.47e+00    8.88e-01      7.17e-03    7.75e-04      2.23e-01    2.66e-01    7.1e-07
1265000      1.95e+00    1.40e+00      7.49e-03    3.87e-03      3.06e-01    3.36e-01    7.1e-07
1266000      1.58e+00    1.52e+00      4.70e-03    5.24e-03      1.09e-01    2.97e-01    7.1e-07
1267000      9.80e-01    1.46e+00      1.25e-03    4.84e-03      2.87e-01    3.01e-01    7.1e-07
1268000      2.56e+00    1.70e+00      1.07e-02    6.21e-03      2.76e-01    3.00e-01    7.1e-07
1269000      1.97e+00    2.41e+00      5.88e-03    1.01e-02      1.17e-01    2.59e-01    7.1e-07
1270000      4.30e+00    3.34e+00      1.29e-02    1.43e-02      1.94e-01    2.94e-01    7.1e-07
1271000      1.15e+00    2.26e+00      2.87e-03    8.99e-03      2.92e-01    3.15e-01    7.1e-07
1272000      9.66e-01    3.90e+00      1.81e-03    1.71e-02      2.68e-01    2.52e-01    7.1e-07
