#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
 862000      1.48e+00    1.29e+00      4.67e-03    2.17e-03      2.55e-01    2.89e-01    7.1e-06
 863000      3.11e+00    1.14e+00      1.27e-02    6.15e-04      3.14e-01    2.75e-01    7.1e-06
 864000      2.26e+00    1.28e+00      8.63e-03    2.06e-03      2.89e-01    2.90e-01    7.1e-06
 865000      3.03e+00    1.56e+00      1.23e-02    4.03e-03      3.11e-01    3.09e-01    7.1e-06
 866000      5.93e+00    2.33e+00      2.62e-02    9.45e-03      2.51e-01    2.42e-01    7.1e-06
 867000      2.58e+00    2.27e+00      1.06e-02    9.06e-03      2.55e-01    2.51e-01    7.1e-06
 868000      2.72e+00    1.43e+00      1.09e-02    3.49e-03      2.95e-01    2.90e-01    7.1e-06
 869000      1.03e+00    1.53e+00      1.26e-03    4.62e-03      2.40e-01    2.73e-01    7.1e-06
 870000      1.27e+00    1.56e+00      2.71e-03    4.74e-03      2.71e-01    2.80e-01    7.1e-06
 871000      3.12e+00    1.72e+00      1.31e-02    5.86e-03      2.63e-01    2.73e-01    7.1e-06
 872000      1.34e+00    1.25e+00      3.24e-03    1.29e-03      2.75e-01    2.95e-01    7.1e-06
 873000      1.63e+00    2.39e+00      4.88e-03    9.16e-03      2.94e-01    3.00e-01    7.1e-06
 874000      1.66e+00    1.16e+00      5.08e-03    1.20e-03      2.93e-01    2.75e-01    7.1e-06
 875000      1.22e+00    1.12e+00      2.24e-03    1.34e-03      2.70e-01    2.62e-01    7.1e-06
 876000      2.26e+00    2.19e+00      8.64e-03    8.49e-03      2.87e-01    2.69e-01    7.1e-06
 877000      1.15e+00    1.14e+00      2.17e-03    1.43e-03      2.54e-01    2.66e-01    7.1e-06
 878000      2.17e+00    1.28e+00      8.01e-03    3.24e-03      2.98e-01    2.57e-01    7.1e-06
 879000      3.33e+00    1.13e+00      1.36e-02    1.49e-03      3.31e-01    2.62e-01    7.1e-06
 880000      2.12e+00    1.43e+00      8.37e-03    3.17e-03      2.52e-01    3.08e-01    6.3e-06
 881000      1.16e+00    1.24e+00      1.45e-03    3.12e-03      2.76e-01    2.53e-01    6.3e-06
 882000      4.00e+00    4.21e+00      1.70e-02    1.82e-02      3.13e-01    2.81e-01    6.3e-06
 883000      1.30e+00    2.65e+00      2.34e-03    1.08e-02      2.96e-01    2.77e-01    6.3e-06
 884000      1.42e+00    1.23e+00      3.25e-03    2.59e-03      3.04e-01    2.68e-01    6.3e-06
 885000      1.15e+00    4.45e+00      9.77e-04    1.94e-02      2.81e-01    2.71e-01    6.3e-06
 886000      1.23e+00    3.67e+00      2.08e-03    1.56e-02      2.83e-01    2.88e-01    6.3e-06
 887000      1.35e+00    2.07e+00      2.61e-03    7.49e-03      3.03e-01    3.02e-01    6.3e-06
 888000      1.18e+00    2.47e+00      9.17e-04    9.66e-03      2.90e-01    3.02e-01    6.3e-06
 889000      2.56e+00    1.17e+00      1.05e-02    1.29e-03      2.52e-01    2.82e-01    6.3e-06
 890000      2.25e+00    1.24e+00      8.48e-03    1.97e-03      3.03e-01    2.89e-01    6.3e-06
 891000      1.44e+00    2.55e+00      3.24e-03    1.05e-02      3.08e-01    2.50e-01    6.3e-06
 892000      1.18e+00    1.20e+00      1.49e-03    1.31e-03      2.81e-01    2.89e-01    6.3e-06
 893000      1.37e+00    1.39e+00      3.84e-03    3.31e-03      2.65e-01    2.91e-01    6.3e-06
 894000      1.72e+00    1.66e+00      5.99e-03    4.54e-03      2.69e-01    3.27e-01    6.3e-06
 895000      2.00e+00    2.18e+00      7.44e-03    8.55e-03      2.78e-01    2.62e-01    6.3e-06
 896000      1.58e+00    1.70e+00      4.66e-03    5.39e-03      2.95e-01    3.00e-01    6.3e-06
 897000      3.41e+00    2.59e+00      1.45e-02    1.06e-02      2.72e-01    2.65e-01    6.3e-06
 898000      1.67e+00    1.13e+00      5.51e-03    1.41e-03      2.81e-01    2.68e-01    6.3e-06
 899000      2.04e+00    1.28e+00      7.50e-03    3.74e-03      2.89e-01    2.42e-01    6.3e-06
 900000      2.18e+00    2.84e+00      8.42e-03    1.17e-02      2.83e-01    2.89e-01    5.6e-06
 901000      3.12e+00    2.63e+00      1.30e-02    1.07e-02      2.85e-01    2.74e-01    5.6e-06
 902000      1.19e+00    1.12e+00      1.84e-03    1.03e-03      2.82e-01    2.78e-01    5.6e-06
 903000      1.26e+00    2.96e+00      1.74e-03    1.23e-02      3.05e-01    2.88e-01    5.6e-06
 904000      1.23e+00    1.98e+00      2.90e-03    7.52e-03      2.65e-01    2.69e-01    5.6e-06
 905000      1.12e+00    1.05e+00      1.79e-03    1.25e-03      2.64e-01    2.57e-01    5.6e-06
 906000      2.36e+00    2.76e+00      9.10e-03    1.13e-02      3.05e-01    2.90e-01    5.6e-06
 907000      1.80e+00    3.32e+00      6.57e-03    1.42e-02      2.64e-01    2.55e-01    5.6e-06
 908000      3.44e+00    1.14e+00      1.47e-02    2.42e-04      2.70e-01    2.89e-01    5.6e-06
 909000      1.38e+00    1.33e+00      2.82e-03    2.96e-03      3.10e-01    2.92e-01    5.6e-06
 910000      1.62e+00    1.32e+00      5.33e-03    2.66e-03      2.79e-01    2.98e-01    5.6e-06
 911000      3.20e+00    1.63e+00      1.33e-02    5.20e-03      2.96e-01    2.91e-01    5.6e-06
 912000      2.44e+00    1.97e+00      9.63e-03    7.19e-03      2.95e-01    2.89e-01    5.6e-06
 913000      1.06e+00    1.30e+00      3.45e-04    2.52e-03      2.68e-01    2.98e-01    5.6e-06
 914000      1.08e+00    1.11e+00      2.69e-04    3.92e-04      2.73e-01    2.81e-01    5.6e-06
 915000      1.32e+00    1.54e+00      2.31e-03    4.27e-03      3.09e-01    3.08e-01    5.6e-06
 916000      4.80e+00    2.49e+00      2.08e-02    1.02e-02      3.13e-01    2.58e-01    5.6e-06
 917000      1.22e+00    1.20e+00      3.11e-03    1.32e-03      2.54e-01    2.94e-01    5.6e-06
 918000      2.14e+00    1.25e+00      8.11e-03    1.69e-03      2.90e-01    3.01e-01    5.6e-06
 919000      2.61e+00    1.06e+00      1.06e-02    4.95e-04      2.82e-01    2.67e-01    5.6e-06
 920000      2.13e+00    2.43e+00      8.16e-03    9.92e-03      2.88e-01    2.63e-01    5.0e-06
 921000      1.20e+00    2.38e+00      2.26e-03    9.48e-03      2.80e-01    2.84e-01    5.0e-06
 922000      3.55e+00    1.22e+00      1.51e-02    2.98e-03      2.97e-01    2.66e-01    5.0e-06
 923000      2.67e+00    2.38e+00      1.08e-02    9.35e-03      2.94e-01    2.95e-01    5.0e-06
 924000      1.19e+00    4.18e+00      5.47e-04    1.81e-02      3.06e-01    2.92e-01    5.0e-06
 925000      1.69e+00    1.37e+00      6.07e-03    3.63e-03      2.61e-01    2.86e-01    5.0e-06
 926000      1.49e+00    2.09e+00      4.67e-03    8.02e-03      2.74e-01    2.78e-01    5.0e-06
 927000      1.24e+00    1.38e+00      1.80e-03    3.26e-03      3.04e-01    3.02e-01    5.0e-06
 928000      1.32e+00    1.31e+00      3.74e-03    3.59e-03      2.63e-01    2.68e-01    5.0e-06
 929000      3.25e+00    3.00e+00      1.37e-02    1.26e-02      2.81e-01    2.74e-01    5.0e-06
 930000      5.68e+00    3.85e+00      2.49e-02    1.68e-02      3.01e-01    2.29e-01    5.0e-06
 931000      4.97e+00    1.09e+00      2.19e-02    1.84e-03      2.52e-01    2.62e-01    5.0e-06
 932000      1.11e+00    2.34e+00      2.39e-03    9.26e-03      2.52e-01    2.85e-01    5.0e-06
 933000      1.23e+00    1.50e+00      2.04e-03    4.76e-03      2.95e-01    2.73e-01    5.0e-06
 934000      3.59e+00    1.22e+00      1.56e-02    2.18e-03      2.42e-01    2.91e-01    5.0e-06
 935000      1.91e+00    2.94e+00      6.65e-03    1.22e-02      3.10e-01    2.91e-01    5.0e-06
 936000      1.63e+00    1.73e+00      5.76e-03    5.87e-03      2.57e-01    2.93e-01    5.0e-06
 937000      3.17e+00    1.55e+00      1.33e-02    5.44e-03      2.86e-01    2.48e-01    5.0e-06
 938000      1.67e+00    4.79e+00      6.07e-03    2.10e-02      2.52e-01    2.69e-01    5.0e-06
 939000      1.99e+00    1.12e+00      7.28e-03    1.39e-03      2.99e-01    2.77e-01    5.0e-06
 940000      1.94e+00    1.18e+00      7.12e-03    2.54e-03      2.92e-01    2.72e-01    4.5e-06
 941000      1.27e+00    1.57e+00      3.31e-03    5.39e-03      2.73e-01    2.66e-01    4.5e-06
 942000      1.81e+00    1.04e+00      6.57e-03    7.48e-04      2.78e-01    2.70e-01    4.5e-06
 943000      1.20e+00    1.96e+00      2.18e-03    7.40e-03      2.88e-01    2.79e-01    4.5e-06
 944000      1.38e+00    1.05e+00      4.12e-03    1.02e-04      2.72e-01    2.77e-01    4.5e-06
 945000      2.05e+00    1.36e+00      7.61e-03    4.15e-03      3.01e-01    2.64e-01    4.5e-06
 946000      1.61e+00    1.44e+00      5.17e-03    3.55e-03      2.95e-01    3.15e-01    4.5e-06
 947000      1.20e+00    2.93e+00      1.79e-03    1.22e-02      2.98e-01    2.77e-01    4.5e-06
 948000      1.20e+00    1.33e+00      1.73e-03    3.09e-03      2.99e-01    3.00e-01    4.5e-06
 949000      3.47e+00    1.13e+00      1.47e-02    2.35e-03      3.02e-01    2.64e-01    4.5e-06
 950000      1.65e+00    1.57e+00      5.81e-03    5.14e-03      2.69e-01    2.83e-01    4.5e-06
 951000      1.50e+00    2.04e+00      4.88e-03    7.67e-03      2.72e-01    2.92e-01    4.5e-06
 952000      1.48e+00    2.06e+00      3.82e-03    7.89e-03      3.18e-01    2.82e-01    4.5e-06
 953000      1.88e+00    2.59e+00      7.05e-03    1.06e-02      2.72e-01    2.84e-01    4.5e-06
 954000      2.05e+00    1.89e+00      7.73e-03    7.10e-03      2.91e-01    2.73e-01    4.5e-06
 955000      1.91e+00    3.15e+00      7.09e-03    1.32e-02      2.80e-01    3.03e-01    4.5e-06
 956000      2.08e+00    1.07e+00      7.61e-03    9.92e-04      3.16e-01    2.76e-01    4.5e-06
 957000      2.86e+00    1.50e+00      1.18e-02    4.22e-03      2.91e-01    3.06e-01    4.5e-06
 958000      2.11e+00    1.48e+00      7.95e-03    5.02e-03      3.01e-01    2.56e-01    4.5e-06
 959000      1.06e+00    1.19e+00      7.36e-04    1.65e-03      2.74e-01    2.97e-01    4.5e-06
 960000      1.22e+00    1.72e+00      1.71e-03    6.10e-03      3.12e-01    2.80e-01    4.0e-06
 961000      2.66e+00    1.21e+00      1.07e-02    1.93e-03      3.10e-01    3.02e-01    4.0e-06
 962000      2.00e+00    1.71e+00      7.81e-03    5.79e-03      2.65e-01    2.99e-01    4.0e-06
 963000      1.04e+00    9.67e-01      3.79e-04    7.68e-04      2.76e-01    2.55e-01    4.0e-06
 964000      1.69e+00    2.36e+00      5.86e-03    9.51e-03      2.85e-01    2.75e-01    4.0e-06
 965000      2.08e+00    3.69e+00      7.84e-03    1.57e-02      3.00e-01    3.22e-01    4.0e-06
 966000      1.15e+00    1.76e+00      2.35e-03    6.66e-03      2.74e-01    2.51e-01    4.0e-06
 967000      3.64e+00    9.99e-01      1.54e-02    1.18e-04      3.24e-01    2.67e-01    4.0e-06
 968000      1.08e+00    3.21e+00      1.00e-03    1.34e-02      2.83e-01    3.19e-01    4.0e-06
 969000      2.02e+00    1.15e+00      7.70e-03    9.71e-04      2.86e-01    3.01e-01    4.0e-06
 970000      2.95e+00    9.44e-01      1.24e-02    4.12e-04      2.79e-01    2.52e-01    4.0e-06
 971000      1.72e+00    2.19e+00      5.83e-03    8.49e-03      3.01e-01    2.94e-01    4.0e-06
 972000      3.22e+00    2.77e+00      1.35e-02    1.15e-02      3.01e-01    2.78e-01    4.0e-06
 973000      1.34e+00    1.36e+00      3.91e-03    3.73e-03      2.72e-01    2.88e-01    4.0e-06
 974000      3.12e+00    1.48e+00      1.31e-02    4.90e-03      2.99e-01    2.68e-01    4.0e-06
 975000      3.36e+00    1.72e+00      1.41e-02    6.41e-03      3.18e-01    2.56e-01    4.0e-06
 976000      1.62e+00    1.40e+00      5.36e-03    4.21e-03      2.92e-01    2.77e-01    4.0e-06
 977000      1.53e+00    1.49e+00      4.78e-03    5.14e-03      2.95e-01    2.56e-01    4.0e-06
 978000      1.79e+00    1.71e+00      6.53e-03    6.04e-03      2.79e-01    2.83e-01    4.0e-06
 979000      2.49e+00    9.98e-01      1.01e-02    7.82e-04      2.92e-01    2.63e-01    4.0e-06
 980000      1.43e+00    3.32e+00      4.44e-03    1.40e-02      2.82e-01    3.00e-01    3.5e-06
 981000      1.05e+00    1.02e+00      3.14e-04    5.15e-04      2.84e-01    2.75e-01    3.5e-06
 982000      1.55e+00    1.32e+00      4.90e-03    4.16e-03      3.00e-01    2.56e-01    3.5e-06
 983000      4.22e+00    1.09e+00      1.82e-02    4.07e-04      3.16e-01    2.94e-01    3.5e-06
 984000      1.74e+00    1.76e+00      6.06e-03    6.17e-03      2.97e-01    2.99e-01    3.5e-06
 985000      2.42e+00    1.57e+00      9.61e-03    5.06e-03      3.03e-01    2.96e-01    3.5e-06
 986000      2.09e+00    1.29e+00      8.05e-03    3.01e-03      2.88e-01    2.99e-01    3.5e-06
 987000      1.01e+00    1.94e+00      8.04e-04    7.58e-03      2.69e-01    2.60e-01    3.5e-06
 988000      3.58e+00    2.12e+00      1.55e-02    8.33e-03      2.59e-01    2.75e-01    3.5e-06
 989000      1.60e+00    9.78e-01      5.29e-03    6.39e-04      2.94e-01    2.63e-01    3.5e-06
 990000      3.62e+00    1.08e+00      1.56e-02    1.16e-04      2.72e-01    2.95e-01    3.5e-06
 991000      1.02e+00    1.34e+00      4.76e-04    3.51e-03      2.75e-01    2.96e-01    3.5e-06
 992000      2.42e+00    1.79e+00      9.74e-03    6.26e-03      2.87e-01    3.03e-01    3.5e-06
 993000      1.92e+00    1.14e+00      7.38e-03    2.26e-03      2.67e-01    2.79e-01    3.5e-06
 994000      1.22e+00    2.85e+00      2.57e-03    1.20e-02      2.94e-01    2.71e-01    3.5e-06
 995000      1.84e+00    2.54e+00      6.87e-03    1.00e-02      2.74e-01    3.25e-01    3.5e-06
 996000      1.30e+00    3.98e+00      3.08e-03    1.72e-02      3.00e-01    2.85e-01    3.5e-06
 997000      1.13e+00    1.25e+00      2.16e-03    2.02e-03      2.79e-01    3.17e-01    3.5e-06
 998000      1.23e+00    1.72e+00      2.51e-03    6.37e-03      2.98e-01    2.64e-01    3.5e-06
 999000      2.23e+00    2.14e+00      8.66e-03    8.18e-03      3.01e-01    3.05e-01    3.5e-06
1000000      1.06e+00    9.81e-01      1.95e-03    1.06e-03      2.67e-01    2.63e-01    3.2e-06
1001000      1.04e+00    9.11e-01      1.17e-03    1.24e-03      2.78e-01    2.40e-01    3.2e-06
1002000      1.41e+00    1.40e+00      4.57e-03    3.69e-03      2.70e-01    3.14e-01    3.2e-06
1003000      1.79e+00    1.06e+00      6.25e-03    1.85e-03      3.09e-01    2.70e-01    3.2e-06
1004000      2.50e+00    5.36e+00      1.02e-02    2.35e-02      2.88e-01    2.97e-01    3.2e-06
1005000      1.98e+00    1.43e+00      7.74e-03    3.97e-03      2.65e-01    3.11e-01    3.2e-06
1006000      2.60e+00    1.01e+00      1.05e-02    3.71e-04      3.09e-01    2.77e-01    3.2e-06
1007000      1.88e+00    1.55e+00      7.14e-03    5.38e-03      2.74e-01    2.70e-01    3.2e-06
1008000      1.30e+00    1.76e+00      3.70e-03    6.40e-03      2.77e-01    2.83e-01    3.2e-06
1009000      3.42e+00    1.08e+00      1.47e-02    1.50e-03      2.62e-01    2.83e-01    3.2e-06
1010000      1.59e+00    9.68e-01      5.63e-03    4.61e-04      2.71e-01    2.66e-01    3.2e-06
1011000      3.62e+00    2.58e+00      1.54e-02    1.07e-02      3.07e-01    2.59e-01    3.2e-06
1012000      2.43e+00    1.72e+00      9.89e-03    6.40e-03      2.81e-01    2.62e-01    3.2e-06
1013000      1.05e+00    2.14e+00      1.50e-03    8.52e-03      2.73e-01    2.73e-01    3.2e-06
1014000      1.17e+00    1.35e+00      2.85e-03    3.13e-03      2.72e-01    3.18e-01    3.2e-06
1015000      1.29e+00    1.69e+00      3.02e-03    6.11e-03      3.03e-01    2.75e-01    3.2e-06
1016000      1.31e+00    1.64e+00      3.59e-03    5.88e-03      2.87e-01    2.73e-01    3.2e-06
1017000      1.55e+00    1.02e+00      4.89e-03    2.08e-04      3.03e-01    2.82e-01    3.2e-06
1018000      4.08e+00    1.97e+00      1.76e-02    7.42e-03      2.89e-01    2.93e-01    3.2e-06
1019000      4.03e+00    1.06e+00      1.76e-02    2.19e-03      2.44e-01    2.59e-01    3.2e-06
1020000      2.52e+00    1.19e+00      1.02e-02    2.85e-03      3.04e-01    2.80e-01    2.8e-06
1021000      1.05e+00    2.75e+00      1.91e-03    1.13e-02      2.70e-01    3.01e-01    2.8e-06
1022000      3.19e+00    2.38e+00      1.32e-02    9.74e-03      3.35e-01    2.73e-01    2.8e-06
1023000      2.76e+00    2.71e+00      1.15e-02    1.13e-02      2.91e-01    2.80e-01    2.8e-06
1024000      1.96e+00    1.26e+00      7.50e-03    3.42e-03      2.85e-01    2.80e-01    2.8e-06
1025000      1.89e+00    1.93e+00      6.96e-03    7.31e-03      3.02e-01    2.87e-01    2.8e-06
1026000      1.03e+00    1.79e+00      4.17e-04    6.36e-03      2.86e-01    3.07e-01    2.8e-06
1027000      2.24e+00    2.10e+00      8.98e-03    8.46e-03      2.79e-01    2.57e-01    2.8e-06
1028000      1.72e+00    9.37e-01      6.56e-03    9.90e-04      2.54e-01    2.54e-01    2.8e-06
1029000      1.44e+00    1.42e+00      4.29e-03    4.79e-03      2.99e-01    2.59e-01    2.8e-06
1030000      2.11e+00    1.41e+00      8.51e-03    4.01e-03      2.57e-01    3.05e-01    2.8e-06
1031000      1.65e+00    1.18e+00      5.53e-03    2.85e-03      3.08e-01    2.78e-01    2.8e-06
1032000      1.85e+00    1.57e+00      6.95e-03    5.65e-03      2.83e-01    2.62e-01    2.8e-06
1033000      1.82e+00    1.05e+00      6.97e-03    5.81e-04      2.66e-01    2.92e-01    2.8e-06
1034000      6.74e+00    9.76e-01      2.98e-02    2.00e-04      2.96e-01    2.73e-01    2.8e-06
1035000      1.05e+00    9.98e-01      1.78e-05    9.88e-04      2.92e-01    2.72e-01    2.8e-06
1036000      3.08e+00    1.93e+00      1.30e-02    7.35e-03      2.86e-01    2.83e-01    2.8e-06
1037000      1.46e+00    1.09e+00      4.40e-03    1.62e-03      3.01e-01    2.88e-01    2.8e-06
1038000      2.60e+00    1.86e+00      1.05e-02    6.56e-03      3.06e-01    3.19e-01    2.8e-06
1039000      1.12e+00    3.66e+00      1.92e-03    1.57e-02      2.90e-01    2.90e-01    2.8e-06
1040000      3.81e+00    1.61e+00      1.64e-02    5.66e-03      3.11e-01    2.83e-01    2.5e-06
1041000      1.52e+00    1.17e+00      5.07e-03    6.33e-04      2.87e-01    3.30e-01    2.5e-06
1042000      2.63e+00    2.56e+00      1.09e-02    1.05e-02      2.90e-01    2.82e-01    2.5e-06
1043000      3.39e+00    1.10e+00      1.44e-02    2.24e-03      3.07e-01    2.79e-01    2.5e-06
1044000      3.31e+00    2.57e+00      1.43e-02    1.04e-02      2.44e-01    3.10e-01    2.5e-06
1045000      3.97e+00    1.10e+00      1.72e-02    2.12e-03      2.80e-01    2.82e-01    2.5e-06
1046000      1.83e+00    1.07e+00      7.11e-03    1.12e-03      2.57e-01    2.93e-01    2.5e-06
1047000      3.46e+00    5.54e+00      1.48e-02    2.44e-02      2.81e-01    2.98e-01    2.5e-06
1048000      2.11e+00    1.44e+00      8.24e-03    4.37e-03      2.92e-01    3.01e-01    2.5e-06
1049000      1.54e+00    9.99e-01      5.21e-03    1.39e-03      2.85e-01    2.69e-01    2.5e-06
1050000      4.13e+00    1.00e+00      1.79e-02    1.28e-03      2.96e-01    2.72e-01    2.5e-06
1051000      1.27e+00    2.48e+00      4.03e-03    1.02e-02      2.54e-01    2.69e-01    2.5e-06
1052000      1.29e+00    1.06e+00      3.90e-03    6.92e-04      2.71e-01    2.98e-01    2.5e-06
1053000      1.13e+00    1.29e+00      2.67e-03    2.55e-03      2.72e-01    3.28e-01    2.5e-06
1054000      1.52e+00    2.12e+00      5.47e-03    8.10e-03      2.57e-01    3.12e-01    2.5e-06
1055000      1.94e+00    1.35e+00      7.47e-03    4.60e-03      2.78e-01    2.47e-01    2.5e-06
1056000      2.13e+00    2.04e+00      8.53e-03    7.75e-03      2.69e-01    3.05e-01    2.5e-06
1057000      1.17e+00    1.88e+00      1.96e-03    7.21e-03      3.07e-01    2.72e-01    2.5e-06
1058000      9.90e-01    9.59e-01      1.28e-03    1.27e-03      2.68e-01    2.59e-01    2.5e-06
1059000      2.87e+00    9.81e-01      1.20e-02    8.71e-04      2.96e-01    2.72e-01    2.5e-06
1060000      1.33e+00    2.05e+00      3.40e-03    8.23e-03      3.12e-01    2.60e-01    2.2e-06
1061000      9.60e-01    1.79e+00      9.86e-04    6.78e-03      2.67e-01    2.76e-01    2.2e-06
1062000      1.17e+00    1.03e+00      1.90e-03    2.45e-04      3.11e-01    2.94e-01    2.2e-06
1063000      1.48e+00    9.54e-01      3.80e-03    1.52e-03      3.49e-01    2.55e-01    2.2e-06
1064000      1.83e+00    9.86e-01      6.99e-03    1.86e-03      2.72e-01    2.56e-01    2.2e-06
1065000      1.77e+00    2.36e+00      6.18e-03    9.46e-03      3.19e-01    2.99e-01    2.2e-06
1066000      1.98e+00    9.83e-01      7.15e-03    1.90e-03      3.35e-01    2.54e-01    2.2e-06
1067000      2.74e+00    1.74e+00      1.14e-02    6.35e-03      2.92e-01    2.88e-01    2.2e-06
1068000      1.24e+00    1.91e+00      2.69e-03    7.11e-03      3.09e-01    3.01e-01    2.2e-06
1069000      1.34e+00    1.25e+00      3.54e-03    4.05e-03      3.11e-01    2.45e-01    2.2e-06
1070000      2.29e+00    2.41e+00      9.30e-03    9.51e-03      2.76e-01    3.27e-01    2.2e-06
1071000      1.30e+00    1.13e+00      3.94e-03    2.48e-03      2.74e-01    2.82e-01    2.2e-06
1072000      1.05e+00    1.61e+00      2.05e-03    5.60e-03      2.71e-01    2.91e-01    2.2e-06
1073000      3.81e+00    2.04e+00      1.65e-02    8.03e-03      2.70e-01    2.80e-01    2.2e-06
1074000      2.00e+00    1.04e+00      7.64e-03    2.43e-04      2.98e-01    2.97e-01    2.2e-06
1075000      2.40e+00    3.02e+00      9.80e-03    1.27e-02      2.84e-01    2.96e-01    2.2e-06
1076000      1.03e+00    1.43e+00      8.73e-04    3.82e-03      2.89e-01    3.28e-01    2.2e-06
1077000      1.22e+00    1.54e+00      3.15e-03    4.99e-03      2.83e-01    3.03e-01    2.2e-06
1078000      2.17e+00    1.27e+00      8.63e-03    3.49e-03      2.87e-01    2.88e-01    2.2e-06
1079000      2.82e+00    1.08e+00      1.19e-02    9.11e-04      2.68e-01    3.04e-01    2.2e-06
1080000      1.14e+00    9.56e-01      2.86e-03    5.79e-04      2.74e-01    2.74e-01    2.0e-06
1081000      1.81e+00    2.54e+00      6.62e-03    1.04e-02      3.02e-01    2.95e-01    2.0e-06
1082000      2.44e+00    1.97e+00      1.01e-02    7.54e-03      2.58e-01    2.94e-01    2.0e-06
1083000      1.07e+00    2.89e+00      1.34e-04    1.22e-02      3.08e-01    2.81e-01    2.0e-06
1084000      5.06e+00    1.15e+00      2.22e-02    2.53e-03      3.02e-01    2.90e-01    2.0e-06
1085000      1.61e+00    1.09e+00      5.82e-03    2.20e-03      2.73e-01    2.80e-01    2.0e-06
1086000      1.18e+00    1.14e+00      2.92e-03    2.04e-03      2.85e-01    3.02e-01    2.0e-06
1087000      1.13e+00    2.52e+00      1.95e-03    1.04e-02      3.02e-01    2.89e-01    2.0e-06
1088000      1.73e+00    1.79e+00      6.55e-03    6.82e-03      2.68e-01    2.72e-01    2.0e-06
1089000      2.13e+00    1.07e+00      8.28e-03    1.73e-03      3.02e-01    2.87e-01    2.0e-06
1090000      1.08e+00    1.54e+00      1.29e-03    5.39e-03      3.02e-01    2.77e-01    2.0e-06
1091000      3.94e+00    2.25e+00      1.71e-02    9.17e-03      2.78e-01    2.66e-01    2.0e-06
1092000      2.52e+00    2.38e+00      1.04e-02    9.51e-03      2.86e-01    3.10e-01    2.0e-06
1093000      2.75e+00    8.98e-01      1.15e-02    5.20e-04      2.82e-01    2.57e-01    2.0e-06
1094000      2.01e+00    9.84e-01      7.44e-03    6.29e-04      3.26e-01    2.81e-01    2.0e-06
1095000      1.09e+00    3.82e+00      7.97e-04    1.65e-02      3.10e-01    2.91e-01    2.0e-06
1096000      2.04e+00    2.48e+00      7.97e-03    1.00e-02      2.90e-01    3.02e-01    2.0e-06
1097000      1.20e+00    1.27e+00      3.40e-03    3.73e-03      2.69e-01    2.77e-01    2.0e-06
1098000      1.10e+00    1.05e+00      1.80e-03    2.71e-04      2.97e-01    3.02e-01    2.0e-06
1099000      2.12e+00    9.74e-01      8.40e-03    9.53e-04      2.85e-01    2.75e-01    2.0e-06
1100000      1.06e+00    1.50e+00      1.35e-03    5.34e-03      2.97e-01    2.67e-01    1.8e-06
1101000      2.38e+00    2.44e+00      9.66e-03    1.01e-02      2.91e-01    2.73e-01    1.8e-06
1102000      2.45e+00    3.24e+00      9.98e-03    1.39e-02      2.93e-01    2.68e-01    1.8e-06
1103000      1.11e+00    1.18e+00      2.34e-03    2.54e-03      2.84e-01    3.03e-01    1.8e-06
1104000      1.07e+00    8.99e-01      1.56e-03    1.43e-03      2.94e-01    2.45e-01    1.8e-06
1105000      1.31e+00    1.32e+00      4.25e-03    3.82e-03      2.63e-01    2.93e-01    1.8e-06
1106000      1.40e+00    9.95e-01      4.83e-03    7.77e-04      2.59e-01    2.86e-01    1.8e-06
1107000      1.01e+00    1.31e+00      2.02e-03    3.83e-03      2.64e-01    2.91e-01    1.8e-06
1108000      1.60e+00    1.64e+00      5.77e-03    5.78e-03      2.75e-01    2.95e-01    1.8e-06
1109000      9.23e-01    1.26e+00      5.10e-04    2.73e-03      2.67e-01    3.21e-01    1.8e-06
1110000      1.28e+00    4.21e+00      3.93e-03    1.83e-02      2.73e-01    2.94e-01    1.8e-06
1111000      1.25e+00    2.59e+00      3.91e-03    1.06e-02      2.61e-01    3.10e-01    1.8e-06
1112000      1.12e+00    3.90e+00      1.84e-03    1.68e-02      3.05e-01    3.16e-01    1.8e-06
1113000      2.22e+00    8.98e-01      8.87e-03    7.04e-04      2.93e-01    2.58e-01    1.8e-06
1114000      1.03e+00    1.01e+00      1.81e-04    1.17e-03      3.00e-01    2.83e-01    1.8e-06
1115000      8.74e-01    3.31e+00      1.15e-03    1.42e-02      2.43e-01    2.80e-01    1.8e-06
1116000      2.67e+00    1.05e+00      1.12e-02    2.25e-03      2.78e-01    2.68e-01    1.8e-06
1117000      1.03e+00    1.99e+00      4.58e-04    7.81e-03      2.99e-01    2.76e-01    1.8e-06
1118000      1.29e+00    1.38e+00      3.64e-03    4.03e-03      2.90e-01    3.05e-01    1.8e-06
1119000      1.73e+00    4.13e+00      6.43e-03    1.81e-02      2.83e-01    2.32e-01    1.8e-06
1120000      1.21e+00    9.18e-01      3.64e-03    9.44e-04      2.64e-01    2.63e-01    1.6e-06
1121000      1.76e+00    2.36e+00      5.99e-03    9.60e-03      3.34e-01    2.87e-01    1.6e-06
1122000      1.24e+00    2.25e+00      3.27e-03    9.27e-03      2.94e-01    2.58e-01    1.6e-06
1123000      2.05e+00    1.98e+00      8.20e-03    7.69e-03      2.70e-01    2.90e-01    1.6e-06
1124000      1.14e+00    1.06e+00      7.29e-04    2.06e-03      3.32e-01    2.81e-01    1.6e-06
