#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
1006000      3.28e+00    1.01e+00      1.38e-02    1.11e-03      3.03e-01    2.71e-01    3.2e-06
1007000      1.73e+00    1.77e+00      6.47e-03    6.70e-03      2.65e-01    2.60e-01    3.2e-06
1008000      1.44e+00    1.83e+00      4.60e-03    6.76e-03      2.78e-01    2.86e-01    3.2e-06
1009000      2.83e+00    1.26e+00      1.19e-02    2.92e-03      2.59e-01    2.98e-01    3.2e-06
1010000      2.51e+00    1.28e+00      1.04e-02    3.92e-03      2.66e-01    2.58e-01    3.2e-06
1011000      3.76e+00    2.09e+00      1.61e-02    8.40e-03      3.03e-01    2.57e-01    3.2e-06
1012000      2.58e+00    1.79e+00      1.07e-02    6.73e-03      2.68e-01    2.71e-01    3.2e-06
1013000      1.01e+00    2.54e+00      1.16e-03    1.04e-02      2.70e-01    2.80e-01    3.2e-06
1014000      1.43e+00    1.72e+00      4.64e-03    5.82e-03      2.72e-01    3.12e-01    3.2e-06
1015000      1.26e+00    1.76e+00      3.02e-03    6.49e-03      2.95e-01    2.75e-01    3.2e-06
1016000      1.86e+00    1.75e+00      6.94e-03    6.50e-03      2.82e-01    2.68e-01    3.2e-06
1017000      1.28e+00    1.27e+00      3.12e-03    3.32e-03      2.97e-01    2.85e-01    3.2e-06
1018000      4.23e+00    1.95e+00      1.83e-02    7.31e-03      2.97e-01    2.96e-01    3.2e-06
1019000      3.03e+00    9.57e-01      1.29e-02    3.26e-04      2.52e-01    2.63e-01    3.2e-06
1020000      1.60e+00    1.02e+00      5.30e-03    6.24e-04      3.02e-01    2.81e-01    2.8e-06
1021000      1.30e+00    2.45e+00      4.03e-03    9.88e-03      2.61e-01    2.99e-01    2.8e-06
1022000      3.54e+00    1.81e+00      1.50e-02    6.87e-03      3.29e-01    2.71e-01    2.8e-06
1023000      2.53e+00    3.63e+00      1.04e-02    1.57e-02      2.88e-01    2.70e-01    2.8e-06
1024000      1.63e+00    1.40e+00      5.62e-03    4.14e-03      2.91e-01    2.95e-01    2.8e-06
1025000      1.92e+00    2.53e+00      7.08e-03    1.03e-02      3.05e-01    2.95e-01    2.8e-06
1026000      1.03e+00    2.21e+00      1.30e-03    8.60e-03      2.78e-01    3.04e-01    2.8e-06
1027000      2.33e+00    1.88e+00      9.55e-03    7.38e-03      2.65e-01    2.55e-01    2.8e-06
1028000      1.70e+00    1.04e+00      6.41e-03    2.24e-03      2.58e-01    2.53e-01    2.8e-06
1029000      1.24e+00    1.47e+00      3.08e-03    5.00e-03      2.88e-01    2.68e-01    2.8e-06
1030000      2.94e+00    1.24e+00      1.25e-02    2.61e-03      2.57e-01    3.05e-01    2.8e-06
1031000      1.93e+00    1.07e+00      7.02e-03    1.71e-03      3.13e-01    2.81e-01    2.8e-06
1032000      1.38e+00    1.94e+00      4.00e-03    7.62e-03      2.92e-01    2.59e-01    2.8e-06
1033000      2.11e+00    1.05e+00      8.45e-03    2.99e-04      2.67e-01    2.93e-01    2.8e-06
1034000      6.91e+00    1.19e+00      3.06e-02    2.99e-03      2.89e-01    2.75e-01    2.8e-06
1035000      1.04e+00    1.01e+00      3.67e-04    7.34e-04      2.89e-01    2.78e-01    2.8e-06
1036000      2.79e+00    1.48e+00      1.16e-02    4.85e-03      2.90e-01    2.82e-01    2.8e-06
1037000      1.27e+00    1.02e+00      3.35e-03    7.25e-04      2.85e-01    2.82e-01    2.8e-06
1038000      2.64e+00    1.36e+00      1.07e-02    3.41e-03      3.15e-01    3.15e-01    2.8e-06
1039000      1.07e+00    3.66e+00      7.18e-04    1.57e-02      2.95e-01    2.88e-01    2.8e-06
1040000      4.15e+00    1.20e+00      1.78e-02    2.99e-03      3.26e-01    2.82e-01    2.5e-06
1041000      1.04e+00    1.20e+00      1.27e-03    1.26e-03      2.84e-01    3.31e-01    2.5e-06
1042000      2.30e+00    2.39e+00      9.29e-03    9.68e-03      2.82e-01    2.92e-01    2.5e-06
1043000      3.15e+00    1.08e+00      1.33e-02    1.65e-03      2.99e-01    2.89e-01    2.5e-06
1044000      2.76e+00    1.54e+00      1.18e-02    4.77e-03      2.38e-01    3.14e-01    2.5e-06
1045000      3.97e+00    1.55e+00      1.72e-02    5.25e-03      2.80e-01    2.85e-01    2.5e-06
1046000      1.59e+00    1.34e+00      5.94e-03    3.65e-03      2.47e-01    2.99e-01    2.5e-06
1047000      4.04e+00    5.58e+00      1.76e-02    2.46e-02      2.77e-01    2.84e-01    2.5e-06
1048000      2.46e+00    1.84e+00      1.00e-02    6.78e-03      2.94e-01    2.97e-01    2.5e-06
1049000      1.20e+00    1.07e+00      2.92e-03    2.03e-03      2.86e-01    2.76e-01    2.5e-06
1050000      4.08e+00    1.65e+00      1.77e-02    5.96e-03      2.94e-01    2.76e-01    2.5e-06
1051000      1.06e+00    1.64e+00      2.17e-03    5.96e-03      2.68e-01    2.71e-01    2.5e-06
1052000      9.06e-01    1.23e+00      4.07e-04    3.02e-03      2.55e-01    2.90e-01    2.5e-06
1053000      9.70e-01    1.21e+00      3.47e-04    1.69e-03      2.73e-01    3.25e-01    2.5e-06
1054000      2.08e+00    2.38e+00      8.37e-03    9.39e-03      2.59e-01    3.18e-01    2.5e-06
1055000      1.71e+00    1.68e+00      6.08e-03    6.42e-03      2.94e-01    2.48e-01    2.5e-06
1056000      2.68e+00    2.34e+00      1.12e-02    9.16e-03      2.67e-01    3.22e-01    2.5e-06
1057000      1.58e+00    2.75e+00      5.30e-03    1.15e-02      2.96e-01    2.67e-01    2.5e-06
1058000      1.02e+00    1.22e+00      1.96e-03    3.57e-03      2.60e-01    2.60e-01    2.5e-06
1059000      3.24e+00    9.95e-01      1.38e-02    1.65e-03      2.96e-01    2.62e-01    2.5e-06
1060000      1.74e+00    2.16e+00      6.10e-03    8.80e-03      3.09e-01    2.56e-01    2.2e-06
1061000      9.93e-01    2.55e+00      1.53e-03    1.05e-02      2.67e-01    2.84e-01    2.2e-06
1062000      1.25e+00    1.44e+00      2.97e-03    4.45e-03      3.01e-01    2.99e-01    2.2e-06
1063000      1.18e+00    1.26e+00      6.75e-04    3.89e-03      3.34e-01    2.61e-01    2.2e-06
1064000      2.02e+00    9.70e-01      8.01e-03    1.55e-03      2.69e-01    2.59e-01    2.2e-06
1065000      1.98e+00    2.76e+00      7.31e-03    1.14e-02      3.19e-01    2.96e-01    2.2e-06
1066000      1.45e+00    8.68e-01      2.95e-03    4.49e-04      3.70e-01    2.47e-01    2.2e-06
1067000      2.28e+00    2.02e+00      9.21e-03    7.82e-03      2.79e-01    2.88e-01    2.2e-06
1068000      1.21e+00    1.82e+00      2.73e-03    6.51e-03      3.00e-01    3.11e-01    2.2e-06
1069000      1.38e+00    1.28e+00      4.48e-03    4.12e-03      2.74e-01    2.55e-01    2.2e-06
1070000      2.20e+00    2.88e+00      8.81e-03    1.19e-02      2.81e-01    3.16e-01    2.2e-06
1071000      2.02e+00    1.58e+00      7.99e-03    5.53e-03      2.70e-01    2.80e-01    2.2e-06
1072000      1.18e+00    1.67e+00      3.01e-03    5.91e-03      2.76e-01    2.94e-01    2.2e-06
1073000      2.52e+00    2.58e+00      1.05e-02    1.07e-02      2.63e-01    2.79e-01    2.2e-06
1074000      2.52e+00    1.09e+00      1.02e-02    1.36e-03      3.04e-01    3.00e-01    2.2e-06
1075000      1.92e+00    3.31e+00      7.35e-03    1.41e-02      2.84e-01    2.84e-01    2.2e-06
1076000      1.01e+00    1.37e+00      4.05e-04    3.51e-03      2.87e-01    3.20e-01    2.2e-06
1077000      1.30e+00    1.41e+00      3.64e-03    4.37e-03      2.92e-01    2.92e-01    2.2e-06
1078000      1.36e+00    9.82e-01      4.34e-03    7.19e-04      2.72e-01    2.77e-01    2.2e-06
1079000      2.76e+00    1.35e+00      1.16e-02    3.74e-03      2.66e-01    3.04e-01    2.2e-06
1080000      9.62e-01    9.96e-01      2.36e-04    1.11e-03      2.77e-01    2.79e-01    2.0e-06
1081000      1.24e+00    3.08e+00      3.20e-03    1.31e-02      2.94e-01    2.89e-01    2.0e-06
1082000      2.28e+00    1.77e+00      9.38e-03    6.35e-03      2.60e-01    3.06e-01    2.0e-06
1083000      1.03e+00    2.61e+00      3.30e-04    1.08e-02      2.96e-01    2.79e-01    2.0e-06
1084000      5.46e+00    1.51e+00      2.40e-02    5.10e-03      3.00e-01    2.85e-01    2.0e-06
1085000      1.90e+00    1.05e+00      7.23e-03    1.81e-03      2.90e-01    2.79e-01    2.0e-06
1086000      1.01e+00    1.13e+00      1.24e-03    1.54e-03      2.82e-01    3.10e-01    2.0e-06
1087000      1.89e+00    2.40e+00      7.00e-03    9.86e-03      3.07e-01    2.79e-01    2.0e-06
1088000      1.23e+00    2.68e+00      3.74e-03    1.13e-02      2.60e-01    2.67e-01    2.0e-06
1089000      2.64e+00    1.15e+00      1.09e-02    2.42e-03      2.91e-01    2.93e-01    2.0e-06
1090000      1.12e+00    1.46e+00      2.27e-03    4.76e-03      2.89e-01    2.88e-01    2.0e-06
1091000      3.67e+00    2.05e+00      1.58e-02    8.32e-03      2.90e-01    2.51e-01    2.0e-06
1092000      3.07e+00    2.74e+00      1.30e-02    1.14e-02      2.88e-01    3.02e-01    2.0e-06
1093000      2.76e+00    9.66e-01      1.15e-02    1.31e-03      2.82e-01    2.66e-01    2.0e-06
1094000      2.27e+00    9.87e-01      8.85e-03    1.40e-03      3.24e-01    2.71e-01    2.0e-06
1095000      1.12e+00    3.85e+00      1.76e-03    1.66e-02      3.04e-01    2.88e-01    2.0e-06
1096000      2.06e+00    2.09e+00      8.02e-03    8.00e-03      2.96e-01    3.14e-01    2.0e-06
1097000      1.53e+00    1.38e+00      5.36e-03    4.35e-03      2.74e-01    2.83e-01    2.0e-06
1098000      1.17e+00    1.06e+00      2.39e-03    1.48e-03      3.02e-01    2.92e-01    2.0e-06
1099000      2.03e+00    9.91e-01      7.88e-03    2.14e-04      2.91e-01    2.86e-01    2.0e-06
1100000      1.39e+00    1.75e+00      4.35e-03    6.57e-03      2.89e-01    2.76e-01    1.8e-06
1101000      1.47e+00    1.86e+00      4.95e-03    7.19e-03      2.83e-01    2.71e-01    1.8e-06
1102000      1.99e+00    2.91e+00      7.75e-03    1.22e-02      2.88e-01    2.91e-01    1.8e-06
1103000      1.00e+00    1.39e+00      1.14e-03    4.15e-03      2.83e-01    3.02e-01    1.8e-06
1104000      1.21e+00    1.15e+00      3.26e-03    3.40e-03      2.81e-01    2.53e-01    1.8e-06
1105000      1.94e+00    1.23e+00      7.64e-03    3.33e-03      2.71e-01    2.84e-01    1.8e-06
1106000      1.36e+00    9.90e-01      4.74e-03    8.69e-04      2.49e-01    2.83e-01    1.8e-06
1107000      1.47e+00    1.87e+00      5.25e-03    7.11e-03      2.56e-01    2.88e-01    1.8e-06
1108000      1.82e+00    1.73e+00      6.99e-03    6.16e-03      2.74e-01    3.06e-01    1.8e-06
1109000      9.50e-01    1.69e+00      1.39e-03    5.80e-03      2.62e-01    3.14e-01    1.8e-06
1110000      1.01e+00    4.31e+00      1.71e-03    1.88e-02      2.74e-01    2.80e-01    1.8e-06
1111000      1.45e+00    1.55e+00      5.14e-03    4.96e-03      2.61e-01    3.14e-01    1.8e-06
1112000      1.09e+00    3.72e+00      1.32e-03    1.60e-02      3.06e-01    3.00e-01    1.8e-06
1113000      1.91e+00    9.67e-01      7.26e-03    1.41e-03      2.93e-01    2.67e-01    1.8e-06
1114000      1.31e+00    1.41e+00      3.44e-03    4.51e-03      3.09e-01    2.86e-01    1.8e-06
1115000      9.72e-01    3.62e+00      2.14e-03    1.56e-02      2.47e-01    2.84e-01    1.8e-06
1116000      2.69e+00    9.73e-01      1.13e-02    8.38e-04      2.67e-01    2.78e-01    1.8e-06
1117000      1.08e+00    1.85e+00      3.98e-05    7.09e-03      3.14e-01    2.77e-01    1.8e-06
1118000      1.20e+00    1.61e+00      3.02e-03    5.65e-03      2.88e-01    2.91e-01    1.8e-06
1119000      2.30e+00    4.36e+00      9.41e-03    1.92e-02      2.75e-01    2.39e-01    1.8e-06
1120000      1.17e+00    9.21e-01      3.28e-03    1.74e-03      2.66e-01    2.46e-01    1.6e-06
1121000      1.09e+00    2.69e+00      6.13e-05    1.12e-02      3.21e-01    2.90e-01    1.6e-06
1122000      1.29e+00    2.58e+00      3.78e-03    1.09e-02      2.86e-01    2.61e-01    1.6e-06
1123000      2.02e+00    2.04e+00      8.04e-03    8.00e-03      2.72e-01    2.87e-01    1.6e-06
1124000      1.12e+00    1.05e+00      7.11e-04    1.96e-03      3.27e-01    2.79e-01    1.6e-06
1125000      2.73e+00    1.73e+00      1.14e-02    6.37e-03      2.83e-01    2.89e-01    1.6e-06
1126000      2.35e+00    1.42e+00      9.89e-03    4.28e-03      2.40e-01    3.08e-01    1.6e-06
1127000      1.24e+00    1.43e+00      3.78e-03    4.20e-03      2.66e-01    3.16e-01    1.6e-06
1128000      1.56e+00    9.55e-01      5.52e-03    9.65e-04      2.79e-01    2.73e-01    1.6e-06
1129000      1.36e+00    4.82e+00      4.24e-03    2.10e-02      2.88e-01    3.21e-01    1.6e-06
1130000      1.18e+00    1.40e+00      2.83e-03    4.80e-03      2.93e-01    2.65e-01    1.6e-06
1131000      1.65e+00    8.39e-01      5.67e-03    5.28e-05      3.09e-01    2.47e-01    1.6e-06
1132000      2.25e+00    1.29e+00      9.25e-03    3.63e-03      2.62e-01    2.96e-01    1.6e-06
1133000      2.24e+00    1.76e+00      9.12e-03    6.53e-03      2.74e-01    2.91e-01    1.6e-06
1134000      1.10e+00    1.84e+00      1.91e-03    7.07e-03      2.99e-01    2.76e-01    1.6e-06
1135000      1.11e+00    1.44e+00      1.64e-03    4.81e-03      3.07e-01    2.80e-01    1.6e-06
1136000      1.04e+00    2.86e+00      1.65e-03    1.22e-02      2.87e-01    2.63e-01    1.6e-06
1137000      1.26e+00    1.80e+00      3.50e-03    6.82e-03      2.90e-01    2.84e-01    1.6e-06
1138000      1.76e+00    3.48e+00      6.58e-03    1.49e-02      2.82e-01    2.98e-01    1.6e-06
1139000      2.04e+00    1.04e+00      8.28e-03    7.46e-04      2.53e-01    3.02e-01    1.6e-06
1140000      2.27e+00    3.68e+00      9.25e-03    1.59e-02      2.79e-01    2.76e-01    1.4e-06
1141000      5.17e+00    1.05e+00      2.28e-02    2.40e-03      2.75e-01    2.68e-01    1.4e-06
1142000      1.05e+00    2.97e+00      1.90e-03    1.27e-02      2.85e-01    2.55e-01    1.4e-06
1143000      1.93e+00    2.05e+00      7.44e-03    8.25e-03      2.89e-01    2.64e-01    1.4e-06
1144000      1.60e+00    1.07e+00      5.61e-03    2.30e-03      2.97e-01    2.77e-01    1.4e-06
1145000      1.16e+00    2.20e+00      2.52e-03    8.60e-03      3.01e-01    3.15e-01    1.4e-06
1146000      9.86e-01    1.41e+00      3.60e-04    5.02e-03      2.91e-01    2.55e-01    1.4e-06
1147000      1.03e+00    1.28e+00      1.32e-03    4.12e-03      2.91e-01    2.62e-01    1.4e-06
1148000      3.49e+00    1.04e+00      1.50e-02    2.31e-03      2.72e-01    2.69e-01    1.4e-06
1149000      5.43e+00    2.01e+00      2.39e-02    7.63e-03      2.85e-01    3.17e-01    1.4e-06
1150000      9.60e-01    1.40e+00      6.07e-04    4.34e-03      2.82e-01    2.98e-01    1.4e-06
1151000      1.29e+00    4.07e+00      3.13e-03    1.77e-02      3.23e-01    2.77e-01    1.4e-06
1152000      1.43e+00    2.91e+00      4.73e-03    1.22e-02      2.83e-01    2.96e-01    1.4e-06
1153000      2.29e+00    2.35e+00      9.47e-03    9.81e-03      2.60e-01    2.54e-01    1.4e-06
1154000      2.00e+00    3.15e+00      7.60e-03    1.35e-02      3.13e-01    2.72e-01    1.4e-06
1155000      1.88e+00    1.94e+00      7.16e-03    7.69e-03      2.93e-01    2.67e-01    1.4e-06
1156000      9.74e-01    2.62e+00      1.44e-04    1.09e-02      2.88e-01    2.75e-01    1.4e-06
1157000      1.75e+00    1.30e+00      6.79e-03    3.81e-03      2.58e-01    2.91e-01    1.4e-06
1158000      1.22e+00    1.61e+00      3.66e-03    5.41e-03      2.68e-01    3.14e-01    1.4e-06
1159000      3.06e+00    9.58e-01      1.31e-02    3.48e-04      2.67e-01    2.83e-01    1.4e-06
1160000      2.16e+00    1.24e+00      8.78e-03    3.43e-03      2.68e-01    2.91e-01    1.3e-06
1161000      2.04e+00    1.75e+00      8.23e-03    6.72e-03      2.61e-01    2.67e-01    1.3e-06
1162000      3.23e+00    1.54e+00      1.37e-02    5.17e-03      3.10e-01    3.02e-01    1.3e-06
1163000      1.34e+00    1.67e+00      4.50e-03    6.14e-03      2.64e-01    2.86e-01    1.3e-06
1164000      1.56e+00    1.18e+00      5.49e-03    2.63e-03      2.89e-01    3.05e-01    1.3e-06
1165000      1.21e+00    1.98e+00      3.67e-03    7.80e-03      2.67e-01    2.83e-01    1.3e-06
1166000      1.12e+00    2.48e+00      3.15e-03    1.00e-02      2.61e-01    3.13e-01    1.3e-06
1167000      2.02e+00    2.00e+00      7.82e-03    8.06e-03      3.00e-01    2.60e-01    1.3e-06
1168000      1.36e+00    1.08e+00      4.53e-03    2.08e-03      2.70e-01    2.92e-01    1.3e-06
1169000      2.25e+00    1.58e+00      9.27e-03    5.78e-03      2.63e-01    2.70e-01    1.3e-06
1170000      9.09e-01    1.08e+00      6.15e-04    1.83e-03      2.68e-01    2.99e-01    1.3e-06
1171000      1.66e+00    1.30e+00      6.39e-03    4.23e-03      2.53e-01    2.65e-01    1.3e-06
1172000      2.28e+00    1.32e+00      9.42e-03    4.04e-03      2.64e-01    2.85e-01    1.3e-06
1173000      1.41e+00    1.38e+00      4.75e-03    4.86e-03      2.75e-01    2.52e-01    1.3e-06
1174000      1.03e+00    1.06e+00      5.11e-04    7.39e-05      3.05e-01    3.16e-01    1.3e-06
1175000      1.21e+00    1.27e+00      3.44e-03    3.23e-03      2.79e-01    3.10e-01    1.3e-06
1176000      9.49e-01    3.25e+00      2.28e-04    1.38e-02      2.83e-01    3.06e-01    1.3e-06
1177000      3.49e+00    8.85e-01      1.52e-02    2.25e-04      2.54e-01    2.64e-01    1.3e-06
1178000      5.14e+00    3.84e+00      2.25e-02    1.68e-02      3.24e-01    2.45e-01    1.3e-06
1179000      1.05e+00    1.04e+00      2.61e-03    1.45e-03      2.61e-01    2.94e-01    1.3e-06
1180000      2.46e+00    1.69e+00      1.00e-02    5.98e-03      3.02e-01    3.10e-01    1.1e-06
1181000      3.58e+00    1.00e+00      1.53e-02    1.95e-03      3.11e-01    2.70e-01    1.1e-06
1182000      1.97e+00    2.41e+00      7.76e-03    9.86e-03      2.82e-01    2.95e-01    1.1e-06
1183000      2.12e+00    1.33e+00      8.65e-03    4.38e-03      2.62e-01    2.68e-01    1.1e-06
1184000      9.16e-01    1.28e+00      1.17e-03    3.83e-03      2.63e-01    2.85e-01    1.1e-06
1185000      3.82e+00    1.54e+00      1.65e-02    5.17e-03      3.08e-01    3.06e-01    1.1e-06
1186000      1.49e+00    1.76e+00      5.05e-03    6.63e-03      2.94e-01    2.87e-01    1.1e-06
1187000      2.08e+00    3.48e+00      8.52e-03    1.48e-02      2.55e-01    3.11e-01    1.1e-06
1188000      2.01e+00    2.41e+00      7.84e-03    1.01e-02      2.95e-01    2.59e-01    1.1e-06
1189000      1.93e+00    9.88e-01      7.64e-03    3.84e-04      2.72e-01    2.95e-01    1.1e-06
1190000      1.85e+00    1.87e+00      7.35e-03    6.92e-03      2.58e-01    3.18e-01    1.1e-06
1191000      1.32e+00    1.85e+00      3.91e-03    7.36e-03      2.97e-01    2.54e-01    1.1e-06
1192000      5.13e+00    1.09e+00      2.27e-02    2.71e-03      2.50e-01    2.72e-01    1.1e-06
1193000      1.85e+00    1.95e+00      7.09e-03    7.58e-03      2.87e-01    2.88e-01    1.1e-06
1194000      2.04e+00    9.46e-01      8.15e-03    8.42e-04      2.73e-01    2.78e-01    1.1e-06
1195000      1.22e+00    1.75e+00      2.94e-03    6.40e-03      3.08e-01    3.03e-01    1.1e-06
1196000      4.12e+00    1.01e+00      1.80e-02    2.10e-03      2.74e-01    2.70e-01    1.1e-06
1197000      1.44e+00    1.10e+00      4.68e-03    1.99e-03      2.97e-01    3.03e-01    1.1e-06
1198000      3.77e+00    1.73e+00      1.64e-02    6.52e-03      2.82e-01    2.78e-01    1.1e-06
1199000      1.14e+00    2.75e+00      2.98e-03    1.19e-02      2.79e-01    2.21e-01    1.1e-06
1200000      4.43e+00    9.37e-01      1.93e-02    1.38e-03      3.03e-01    2.67e-01    1.0e-06
1201000      9.63e-01    1.60e+00      1.40e-03    5.85e-03      2.75e-01    2.78e-01    1.0e-06
1202000      1.17e+00    1.05e+00      2.52e-03    2.39e-04      3.08e-01    3.18e-01    1.0e-06
1203000      2.35e+00    4.32e+00      9.64e-03    1.89e-02      2.83e-01    2.81e-01    1.0e-06
1204000      4.27e+00    1.18e+00      1.86e-02    2.91e-03      3.03e-01    2.97e-01    1.0e-06
1205000      1.78e+00    3.10e+00      6.66e-03    1.33e-02      2.93e-01    2.58e-01    1.0e-06
1206000      2.28e+00    1.43e+00      9.36e-03    5.03e-03      2.75e-01    2.66e-01    1.0e-06
1207000      5.47e+00    1.19e+00      2.41e-02    2.19e-03      3.01e-01    3.27e-01    1.0e-06
1208000      1.04e+00    1.18e+00      3.18e-04    3.52e-03      3.14e-01    2.66e-01    1.0e-06
1209000      1.51e+00    1.69e+00      5.29e-03    6.37e-03      2.85e-01    2.76e-01    1.0e-06
1210000      3.22e+00    1.10e+00      1.37e-02    2.64e-03      3.10e-01    2.82e-01    1.0e-06
1211000      1.44e+00    2.71e+00      4.77e-03    1.13e-02      2.93e-01    2.91e-01    1.0e-06
1212000      1.63e+00    1.86e+00      6.08e-03    7.13e-03      2.69e-01    2.88e-01    1.0e-06
1213000      1.67e+00    1.02e+00      6.36e-03    6.25e-04      2.63e-01    3.04e-01    1.0e-06
1214000      1.50e+00    1.32e+00      5.36e-03    3.47e-03      2.74e-01    3.22e-01    1.0e-06
1215000      8.54e-01    1.90e+00      3.86e-04    7.35e-03      2.56e-01    2.88e-01    1.0e-06
1216000      1.91e+00    1.83e+00      7.39e-03    6.97e-03      2.87e-01    2.91e-01    1.0e-06
1217000      1.50e+00    1.30e+00      4.92e-03    3.79e-03      3.10e-01    2.98e-01    1.0e-06
1218000      9.34e-01    1.06e+00      6.65e-04    2.70e-03      2.78e-01    2.64e-01    1.0e-06
1219000      1.10e+00    1.86e+00      8.34e-04    6.97e-03      3.28e-01    3.07e-01    1.0e-06
1220000      1.99e+00    1.98e+00      7.85e-03    7.79e-03      2.83e-01    2.88e-01    8.9e-07
1221000      1.49e+00    1.41e+00      4.95e-03    4.79e-03      3.03e-01    2.77e-01    8.9e-07
1222000      3.21e+00    3.00e+00      1.38e-02    1.29e-02      2.67e-01    2.58e-01    8.9e-07
1223000      2.55e+00    1.20e+00      1.04e-02    3.37e-03      3.17e-01    2.82e-01    8.9e-07
1224000      2.56e+00    8.65e-01      1.05e-02    1.15e-03      3.05e-01    2.50e-01    8.9e-07
1225000      2.21e+00    9.06e-01      9.13e-03    7.02e-04      2.60e-01    2.70e-01    8.9e-07
1226000      1.50e+00    1.65e+00      5.09e-03    6.18e-03      2.97e-01    2.75e-01    8.9e-07
1227000      1.22e+00    1.09e+00      3.44e-03    2.19e-03      2.86e-01    2.95e-01    8.9e-07
1228000      1.45e+00    1.65e+00      4.78e-03    5.96e-03      2.96e-01    2.95e-01    8.9e-07
1229000      2.45e+00    1.11e+00      1.00e-02    1.31e-03      3.03e-01    3.25e-01    8.9e-07
1230000      1.05e+00    9.68e-01      1.76e-03    5.14e-04      2.96e-01    2.91e-01    8.9e-07
1231000      2.23e+00    1.08e+00      8.93e-03    7.93e-04      3.00e-01    3.23e-01    8.9e-07
1232000      1.55e+00    1.50e+00      5.66e-03    5.01e-03      2.72e-01    3.02e-01    8.9e-07
1233000      3.24e+00    1.83e+00      1.39e-02    7.04e-03      2.79e-01    2.84e-01    8.9e-07
1234000      9.90e-01    1.64e+00      7.37e-04    6.42e-03      2.96e-01    2.41e-01    8.9e-07
1235000      1.34e+00    2.68e+00      4.73e-03    1.13e-02      2.52e-01    2.76e-01    8.9e-07
1236000      1.20e+00    1.75e+00      3.49e-03    6.74e-03      2.75e-01    2.71e-01    8.9e-07
1237000      1.08e+00    2.71e+00      2.83e-03    1.13e-02      2.64e-01    3.01e-01    8.9e-07
1238000      1.01e+00    2.15e+00      1.02e-03    8.67e-03      2.98e-01    2.83e-01    8.9e-07
1239000      3.41e+00    9.70e-01      1.46e-02    3.59e-04      3.06e-01    2.93e-01    8.9e-07
1240000      1.12e+00    1.41e+00      3.09e-03    4.91e-03      2.67e-01    2.68e-01    7.9e-07
1241000      2.00e+00    1.47e+00      8.00e-03    4.70e-03      2.72e-01    3.15e-01    7.9e-07
1242000      1.74e+00    2.14e+00      6.86e-03    8.67e-03      2.54e-01    2.76e-01    7.9e-07
1243000      1.46e+00    1.06e+00      5.15e-03    6.88e-04      2.72e-01    3.18e-01    7.9e-07
1244000      1.48e+00    1.08e+00      4.89e-03    2.51e-03      3.04e-01    2.81e-01    7.9e-07
1245000      1.85e+00    9.45e-01      7.33e-03    2.68e-04      2.64e-01    2.87e-01    7.9e-07
1246000      1.49e+00    3.23e+00      5.04e-03    1.38e-02      2.97e-01    2.81e-01    7.9e-07
1247000      1.26e+00    1.75e+00      3.78e-03    6.72e-03      2.84e-01    2.72e-01    7.9e-07
1248000      2.16e+00    1.07e+00      8.87e-03    7.07e-04      2.60e-01    3.23e-01    7.9e-07
1249000      3.93e+00    1.88e+00      1.71e-02    6.11e-03      2.79e-01    3.94e-01    7.9e-07
1250000      1.62e+00    1.61e+00      5.63e-03    6.03e-03      3.12e-01    2.70e-01    7.9e-07
1251000      1.94e+00    1.22e+00      7.68e-03    3.63e-03      2.74e-01    2.79e-01    7.9e-07
1252000      1.87e+00    2.92e+00      7.08e-03    1.22e-02      3.03e-01    3.24e-01    7.9e-07
1253000      2.26e+00    1.10e+00      9.34e-03    3.52e-03      2.64e-01    2.33e-01    7.9e-07
1254000      2.06e+00    2.94e+00      8.19e-03    1.25e-02      2.89e-01    2.76e-01    7.9e-07
1255000      3.62e+00    1.07e+00      1.57e-02    1.82e-03      2.65e-01    3.03e-01    7.9e-07
1256000      1.14e+00    3.75e+00      1.30e-03    1.64e-02      3.35e-01    2.45e-01    7.9e-07
1257000      1.07e+00    1.70e+00      2.56e-03    6.47e-03      2.74e-01    2.75e-01    7.9e-07
1258000      2.04e+00    1.24e+00      8.32e-03    3.50e-03      2.53e-01    2.92e-01    7.9e-07
1259000      1.80e+00    8.75e-01      6.89e-03    2.90e-04      2.83e-01    2.66e-01    7.9e-07
1260000      2.05e+00    1.31e+00      8.07e-03    3.87e-03      3.00e-01    2.99e-01    7.1e-07
1261000      1.34e+00    1.19e+00      2.64e-03    3.11e-03      3.69e-01    2.95e-01    7.1e-07
1262000      1.02e+00    2.70e+00      1.86e-03    1.14e-02      2.83e-01    2.72e-01    7.1e-07
1263000      2.28e+00    3.03e+00      9.46e-03    1.28e-02      2.61e-01    3.07e-01    7.1e-07
1264000      1.98e+00    1.00e+00      7.57e-03    2.01e-04      3.13e-01    3.06e-01    7.1e-07
1265000      3.69e+00    1.04e+00      1.59e-02    2.86e-03      3.04e-01    2.50e-01    7.1e-07
1266000      1.03e+00    1.24e+00      2.55e-03    4.02e-03      2.61e-01    2.63e-01    7.1e-07
1267000      2.97e+00    1.57e+00      1.26e-02    5.92e-03      2.89e-01    2.57e-01    7.1e-07
1268000      2.29e+00    2.21e+00      9.26e-03    8.93e-03      3.03e-01    2.93e-01    7.1e-07
